      #Energy        tdos
      -3.08957       9.16300
      -3.07557       9.06400
      -3.06057       9.08500
      -3.04657       9.20000
      -3.03257       9.35000
      -3.01857       9.46600
      -3.00357       9.48700
      -2.98957       9.42000
      -2.97557       9.37400
      -2.96157       9.53500
      -2.94757      10.07000
      -2.93257      11.05000
      -2.91857      12.40000
      -2.90457      13.92000
      -2.89057      15.31000
      -2.87557      16.24000
      -2.86157      16.41000
      -2.84757      15.70000
      -2.83357      14.31000
      -2.81857      12.80000
      -2.80457      11.97000
      -2.79057      12.59000
      -2.77657      15.00000
      -2.76157      18.98000
      -2.74757      23.75000
      -2.73357      28.34000
      -2.71957      31.84000
      -2.70457      33.72000
      -2.69057      33.89000
      -2.67657      32.69000
      -2.66257      30.73000
      -2.64857      28.63000
      -2.63357      26.79000
      -2.61957      25.34000
      -2.60557      24.21000
      -2.59157      23.32000
      -2.57657      22.70000
      -2.56257      22.48000
      -2.54857      22.74000
      -2.53457      23.37000
      -2.51957      23.99000
      -2.50557      24.19000
      -2.49157      23.74000
      -2.47757      22.80000
      -2.46257      21.77000
      -2.44857      21.13000
      -2.43457      21.19000
      -2.42057      22.08000
      -2.40557      23.64000
      -2.39157      25.41000
      -2.37757      26.73000
      -2.36357      26.98000
      -2.34957      25.91000
      -2.33457      23.83000
      -2.32057      21.40000
      -2.30657      19.32000
      -2.29257      17.91000
      -2.27757      17.17000
      -2.26357      16.86000
      -2.24957      16.76000
      -2.23557      16.74000
      -2.22057      16.68000
      -2.20657      16.50000
      -2.19257      16.16000
      -2.17857      15.83000
      -2.16357      15.76000
      -2.14957      16.08000
      -2.13557      16.67000
      -2.12157      17.12000
      -2.10657      17.09000
      -2.09257      16.51000
      -2.07857      15.72000
      -2.06457      15.22000
      -2.05057      15.43000
      -2.03557      16.37000
      -2.02157      17.75000
      -2.00757      19.12000
      -1.99357      20.07000
      -1.97857      20.45000
      -1.96457      20.29000
      -1.95057      19.78000
      -1.93657      19.17000
      -1.92157      18.62000
      -1.90757      18.14000
      -1.89357      17.63000
      -1.87957      17.01000
      -1.86457      16.36000
      -1.85057      15.89000
      -1.83657      15.79000
      -1.82257      16.07000
      -1.80757      16.58000
      -1.79357      17.06000
      -1.77957      17.27000
      -1.76557      16.96000
      -1.75157      16.00000
      -1.73657      14.39000
      -1.72257      12.32000
      -1.70857      10.13000
      -1.69457       8.14900
      -1.67957       6.65900
      -1.66557       5.80300
      -1.65157       5.60100
      -1.63757       5.94800
      -1.62257       6.63500
      -1.60857       7.40600
      -1.59457       8.01400
      -1.58057       8.26900
      -1.56557       8.07400
      -1.55157       7.46700
      -1.53757       6.62900
      -1.52357       5.80800
      -1.50857       5.18300
      -1.49457       4.76700
      -1.48057       4.43200
      -1.46657       4.03400
      -1.45257       3.52300
      -1.43757       2.94500
      -1.42357       2.39300
      -1.40957       1.95400
      -1.39557       1.68600
      -1.38057       1.60300
      -1.36657       1.67100
      -1.35257       1.82800
      -1.33857       2.03100
      -1.32357       2.27100
      -1.30957       2.54700
      -1.29557       2.82500
      -1.28157       3.02400
      -1.26657       3.06100
      -1.25257       2.92300
      -1.23857       2.70800
      -1.22457       2.56900
      -1.20957       2.62100
      -1.19557       2.88200
      -1.18157       3.27700
      -1.16757       3.69800
      -1.15357       4.04700
      -1.13857       4.25800
      -1.12457       4.29700
      -1.11057       4.15900
      -1.09657       3.85400
      -1.08157       3.41500
      -1.06757       2.91500
      -1.05357       2.47400
      -1.03957       2.21300
      -1.02457       2.17700
      -1.01057       2.28700
      -0.99657       2.38600
      -0.98257       2.33100
      -0.96757       2.08500
      -0.95357       1.73100
      -0.93957       1.43700
      -0.92557       1.38600
      -0.91057       1.72200
      -0.89657       2.48800
      -0.88257       3.60100
      -0.86857       4.87100
      -0.85457       6.09100
      -0.83957       7.13000
      -0.82557       7.96700
      -0.81157       8.63200
      -0.79757       9.11100
      -0.78257       9.31200
      -0.76857       9.12000
      -0.75457       8.48800
      -0.74057       7.50700
      -0.72557       6.39700
      -0.71157       5.41300
      -0.69757       4.74300
      -0.68357       4.44700
      -0.66857       4.50300
      -0.65457       4.88400
      -0.64057       5.57200
      -0.62657       6.49500
      -0.61157       7.47300
      -0.59757       8.27400
      -0.58357       8.75700
      -0.56957       8.96500
      -0.55557       9.09500
      -0.54057       9.34900
      -0.52657       9.79800
      -0.51257      10.32000
      -0.49857      10.69000
      -0.48357      10.67000
      -0.46957      10.18000
      -0.45557       9.30400
      -0.44157       8.19700
      -0.42657       7.00000
      -0.41257       5.78700
      -0.39857       4.60200
      -0.38457       3.50800
      -0.36957       2.59900
      -0.35557       1.95200
      -0.34157       1.59000
      -0.32757       1.45700
      -0.31257       1.45300
      -0.29857       1.48500
      -0.28457       1.50500
      -0.27057       1.51100
      -0.25657       1.52000
      -0.24157       1.53000
      -0.22757       1.53000
      -0.21357       1.52100
      -0.19957       1.53700
      -0.18457       1.61300
      -0.17057       1.73900
      -0.15657       1.85200
      -0.14257       1.87500
      -0.12757       1.78000
      -0.11357       1.60000
      -0.09957       1.40800
      -0.08557       1.26100
      -0.07057       1.17800
      -0.05657       1.14700
      -0.04257       1.14200
      -0.02857       1.13900
      -0.01357       1.12500
       0.00043       1.09700
       0.01443       1.05100
       0.02843       0.99170
       0.04243       0.93900
       0.05743       0.92840
       0.07143       0.98860
       0.08543       1.10800
       0.09943       1.22600
       0.11443       1.26700
       0.12843       1.19400
       0.14243       1.04000
       0.15643       0.88470
       0.17143       0.79660
       0.18543       0.78890
       0.19943       0.81740
       0.21343       0.81660
       0.22843       0.74450
       0.24243       0.60560
       0.25643       0.44230
       0.27043       0.30860
       0.28543       0.24470
       0.29943       0.26610
       0.31343       0.36420
       0.32743       0.51540
       0.34143       0.69120
       0.35643       0.86690
       0.37043       1.02400
       0.38443       1.15300
       0.39843       1.26600
       0.41343       1.40200
       0.42743       1.61200
       0.44143       1.91800
       0.45543       2.28100
       0.47043       2.62200
       0.48443       2.90000
       0.49843       3.17100
       0.51243       3.55800
       0.52743       4.13900
       0.54143       4.83900
       0.55543       5.43400
       0.56943       5.69300
       0.58443       5.54600
       0.59843       5.13000
       0.61243       4.69200
       0.62643       4.41000
       0.64043       4.31400
       0.65543       4.33000
       0.66943       4.39400
       0.68343       4.48700
       0.69743       4.59400
       0.71243       4.67000
       0.72643       4.66600
       0.74043       4.57700
       0.75443       4.43100
       0.76943       4.25100
       0.78343       4.04400
       0.79743       3.85200
       0.81143       3.77400
       0.82643       3.94100
       0.84043       4.45000
       0.85443       5.28900
       0.86843       6.30100
       0.88343       7.20200
       0.89743       7.70700
       0.91143       7.67800
       0.92543       7.19700
       0.93943       6.49100
       0.95443       5.79600
       0.96843       5.24900
       0.98243       4.85600
       0.99643       4.52900
       1.01143       4.16300
       1.02543       3.72600
       1.03943       3.28900
       1.05343       2.97800
       1.06843       2.88600
       1.08243       3.00600
       1.09643       3.23600
       1.11043       3.44300
       1.12543       3.53200
       1.13943       3.50900
       1.15343       3.48700
       1.16743       3.62500
       1.18243       4.02200
       1.19643       4.63300
       1.21043       5.27600
       1.22443       5.75000
       1.23843       5.96500
       1.25343       5.99000
       1.26743       5.95500
       1.28143       5.90500
       1.29543       5.73600
       1.31043       5.29900
       1.32443       4.56300
       1.33843       3.69600
       1.35243       2.96300
       1.36743       2.55800
       1.38143       2.50000
       1.39543       2.65700
       1.40943       2.84400
       1.42443       2.92600
       1.43843       2.85500
       1.45243       2.67100
       1.46643       2.44900
       1.48143       2.24100
       1.49543       2.04800
       1.50943       1.82600
       1.52343       1.53700
       1.53843       1.19800
       1.55243       0.88320
       1.56643       0.68130
       1.58043       0.64960
       1.59443       0.79190
       1.60943       1.06600
       1.62343       1.40100
       1.63743       1.70500
       1.65143       1.88300
       1.66643       1.86900
       1.68043       1.65900
       1.69443       1.32800
       1.70843       0.98890
       1.72343       0.74010
       1.73743       0.61290
       1.75143       0.57350
       1.76543       0.56000
       1.78043       0.52790
       1.79443       0.47580
       1.80843       0.44520
       1.82243       0.50530
       1.83743       0.73310
       1.85143       1.19700
       1.86543       1.93600
       1.87943       2.94600
       1.89343       4.15700
       1.90843       5.42000
       1.92243       6.51800
       1.93643       7.20000
       1.95043       7.25700
       1.96543       6.62000
       1.97943       5.41500
       1.99343       3.94400
       2.00743       2.54800
       2.02243       1.47100
       2.03643       0.79650
       2.05043       0.48290
       2.06443       0.43800
       2.07943       0.56560
       2.09343       0.78270
       2.10743       1.03800
       2.12143       1.34200
       2.13643       1.78900
       2.15043       2.50500
       2.16443       3.54600
       2.17843       4.80300
       2.19243       6.00900
       2.20743       6.86400
       2.22143       7.19400
       2.23543       7.03400
       2.24943       6.56600
       2.26443       6.00100
       2.27843       5.49000
       2.29243       5.10300
       2.30643       4.85000
       2.32143       4.70700
       2.33543       4.65400
       2.34943       4.70600
       2.36343       4.90500
       2.37843       5.27800
       2.39243       5.80200
       2.40643       6.41300
       2.42043       7.04300
       2.43543       7.63400
       2.44943       8.10700
       2.46343       8.32400
       2.47743       8.12700
       2.49143       7.43300
       2.50643       6.32900
       2.52043       5.05900
       2.53443       3.91800
       2.54843       3.13700
       2.56343       2.81000
       2.57743       2.90300
       2.59143       3.28500
       2.60543       3.78300
       2.62043       4.23600
       2.63443       4.52400
       2.64843       4.57200
       2.66243       4.36500
       2.67743       3.97300
       2.69143       3.54200
       2.70543       3.23200
       2.71943       3.11000
       2.73443       3.10900
       2.74843       3.09400
       2.76243       2.97600
       2.77643       2.78900
       2.79043       2.65500
       2.80543       2.69500
       2.81943       2.95100
       2.83343       3.36200
       2.84743       3.79800
       2.86243       4.11300
       2.87643       4.19100
       2.89043       4.00600
       2.90443       3.63600
       2.91943       3.23100
       2.93343       2.92900
       2.94743       2.78600
       2.96143       2.75900
       2.97643       2.76400
       2.99043       2.76700
       3.00443       2.82900
       3.01843       3.06900
       3.03343       3.54100
       3.04743       4.15000
       3.06143       4.65300
       3.07543       4.79700
       3.08943       4.47100
       3.10443       3.77700
       3.11843       2.96500
       3.13243       2.29100
       3.14643       1.88900
       3.16143       1.74200
       3.17543       1.72700
       3.18943       1.71200
       3.20343       1.63100
       3.21843       1.50700
       3.23243       1.41200
       3.24643       1.41300
       3.26043       1.53200
       3.27543       1.74600
       3.28943       2.00700
       3.30343       2.26500
       3.31743       2.47100
       3.33243       2.59900
       3.34643       2.66000
       3.36043       2.70400
       3.37443       2.78000
       3.38843       2.90200
       3.40343       3.04500
       3.41743       3.17000
       3.43143       3.27800
       3.44543       3.42600
       3.46043       3.70500
       3.47443       4.18200
       3.48843       4.84000
       3.50243       5.55800
       3.51743       6.14700
       3.53143       6.45400
       3.54543       6.45900
       3.55943       6.33300
       3.57443       6.37400
       3.58843       6.85800
       3.60243       7.86700
       3.61643       9.21900
       3.63143      10.56000
       3.64543      11.55000
       3.65943      12.00000
       3.67343      11.92000
       3.68743      11.45000
       3.70243      10.84000
       3.71643      10.32000
       3.73043      10.14000
       3.74443      10.42000
       3.75943      11.10000
       3.77343      11.94000
       3.78743      12.58000
       3.80143      12.76000
       3.81643      12.43000
       3.83043      11.74000
       3.84443      10.90000
       3.85843      10.10000
       3.87343       9.46100
       3.88743       9.15800
       3.90143       9.38400
       3.91543      10.25000
       3.93043      11.69000
       3.94443      13.41000
       3.95843      15.10000
       3.97243      16.49000
       3.98643      17.44000
       4.00143      17.93000
       4.01543      18.05000
       4.02943      18.04000
       4.04343      18.17000
       4.05843      18.60000
       4.07243      19.36000
       4.08643      20.27000
       4.10043      21.10000
       4.11543      21.53000
       4.12943      21.31000
       4.14343      20.30000
       4.15743      18.56000
       4.17243      16.43000
       4.18643      14.41000
       4.20043      13.00000
       4.21443      12.55000
       4.22943      13.21000
       4.24343      14.99000
       4.25743      17.75000
       4.27143      21.24000
       4.28543      24.96000
       4.30043      28.22000
       4.31443      30.24000
       4.32843      30.42000
       4.34243      28.71000
       4.35743      25.66000
       4.37143      22.19000
       4.38543      19.14000
       4.39943      17.07000
       4.41443      16.35000
       4.42843      17.26000
       4.44243      19.86000
       4.45643      23.67000
       4.47143      27.50000
       4.48543      29.78000
       4.49943      29.43000
       4.51343      26.45000
       4.52843      21.90000
       4.54243      17.19000
       4.55643      13.40000
       4.57043      10.93000
       4.58443       9.61200
       4.59943       9.09100
       4.61343       9.00600
       4.62743       9.07000
       4.64143       9.03700
       4.65643       8.69900
       4.67043       7.96800
       4.68443       6.94800
       4.69843       5.94500
       4.71343       5.36700
       4.72743       5.57000
       4.74143       6.67600
       4.75543       8.46100
       4.77043      10.39000
       4.78443      11.83000
       4.79843      12.35000
       4.81243      11.85000
       4.82743      10.56000
       4.84143       8.88600
       4.85543       7.31400
       4.86943       6.31400
       4.88343       6.24500
       4.89843       7.26200
       4.91243       9.25200
       4.92643      11.83000
       4.94043      14.37000
       4.95543      16.13000
       4.96943      16.46000
       4.98343      15.15000
       4.99743      12.53000
       5.01243       9.30100
       5.02643       6.22200
       5.04043       3.77800
       5.05443       2.12300
       5.06943       1.17100
       5.08343       0.73480
       5.09743       0.64570
       5.11143       0.82280
       5.12643       1.31900
       5.14043       2.30800
       5.15443       3.97000
       5.16843       6.29000
       5.18243       8.89100
       5.19743      11.07000
       5.21143      12.10000
       5.22543      11.64000
       5.23943       9.92100
       5.25443       7.59300
       5.26843       5.32800
       5.28243       3.52900
       5.29643       2.28200
       5.31143       1.49300
       5.32543       1.02800
       5.33943       0.77010
       5.35343       0.63500
       5.36843       0.57320
       5.38243       0.57330
       5.39643       0.64010
       5.41043       0.75940
       5.42543       0.88680
       5.43943       0.97900
       5.45343       1.04300
       5.46743       1.15800
       5.48143       1.44700
       5.49643       2.02100
       5.51043       2.92300
       5.52443       4.08900
       5.53843       5.32600
       5.55343       6.32200
       5.56743       6.75500
       5.58143       6.44400
       5.59543       5.47100
       5.61043       4.16900
       5.62443       2.98200
       5.63843       2.29900
       5.65243       2.36000
       5.66743       3.21700
       5.68143       4.71300
       5.69543       6.46100
       5.70943       7.90400
       5.72443       8.51100
       5.73843       8.03000
       5.75243       6.62500
       5.76643       4.77900
       5.78043       3.03800
       5.79543       1.77700
       5.80943       1.11600
       5.82343       0.97960
       5.83743       1.19000
       5.85243       1.53700
       5.86643       1.83500
       5.88043       1.97800
       5.89443       1.97300
       5.90943       1.90200
       5.92343       1.84500
       5.93743       1.83300
       5.95143       1.86300
       5.96643       1.94900
       5.98043       2.15100
       5.99443       2.56200
       6.00843       3.25000
       6.02343       4.18900
       6.03743       5.21900
       6.05143       6.08700
       6.06543       6.56300
       6.07943       6.56300
       6.09443       6.19300
       6.10843       5.67400
       6.12243       5.18200
       6.13643       4.74200
       6.15143       4.25600
       6.16543       3.63300
       6.17943       2.90400
       6.19343       2.21900
       6.20843       1.75100
       6.22243       1.60000
       6.23643       1.76100
       6.25043       2.14300
       6.26543       2.61100
       6.27943       3.02800
       6.29343       3.29900
       6.30743       3.41000
       6.32243       3.44600
       6.33643       3.55800
       6.35043       3.87400
       6.36443       4.42700
       6.37843       5.13600
       6.39343       5.89100
       6.40743       6.64500
       6.42143       7.45300
       6.43543       8.40600
       6.45043       9.52900
       6.46443      10.72000
       6.47843      11.77000
       6.49243      12.43000
       6.50743      12.54000
       6.52143      12.03000
       6.53543      11.01000
       6.54943       9.79200
       6.56443       8.72500
       6.57843       8.07600
       6.59243       7.89200
       6.60643       8.01200
       6.62143       8.19800
       6.63543       8.28000
       6.64943       8.23900
       6.66343       8.18900
       6.67743       8.29300
       6.69243       8.64600
       6.70643       9.20000
       6.72043       9.78800
       6.73443      10.24000
       6.74943      10.48000
       6.76343      10.63000
       6.77743      10.84000
       6.79143      11.21000
       6.80643      11.70000
       6.82043      12.14000
       6.83443      12.33000
       6.84843      12.12000
       6.86343      11.44000
       6.87743      10.39000
       6.89143       9.17000
       6.90543       8.09000
       6.92043       7.40400
       6.93443       7.22200
       6.94843       7.50400
       6.96243       8.15000
       6.97643       9.05300
       6.99143      10.09000
       7.00543      11.11000
       7.01943      11.90000
       7.03343      12.36000
       7.04843      12.50000
       7.06243      12.44000
       7.07643      12.34000
       7.09043      12.30000
       7.10543      12.38000
       7.11943      12.58000
       7.13343      12.91000
       7.14743      13.31000
       7.16243      13.67000
       7.17643      13.79000
       7.19043      13.54000
       7.20443      12.89000
       7.21943      11.93000
       7.23343      10.77000
       7.24743       9.45300
       7.26143       7.98600
       7.27543       6.44400
       7.29043       5.00000
       7.30443       3.85400
       7.31843       3.10900
       7.33243       2.73100
       7.34743       2.59600
       7.36143       2.58200
       7.37543       2.60500
       7.38943       2.63000
       7.40443       2.66200
       7.41843       2.74200
       7.43243       2.91400
       7.44643       3.19300
       7.46143       3.52900
       7.47543       3.82400
       7.48943       3.96300
       7.50343       3.84100
       7.51843       3.41600
       7.53243       2.73800
       7.54643       1.95000
       7.56043       1.22000
       7.57443       0.66630
       7.58943       0.31570
       7.60343       0.12930
       7.61743       0.04567
       7.63143       0.01388
       7.64643       0.00363
       7.66043       0.00081
       7.67443       0.00016
       7.68843       0.00003
       7.70343       0.00000
       7.71743       0.00000
       7.73143       0.00000
       7.74543       0.00000
       7.76043       0.00000
       7.77443       0.00000
       7.78843       0.00000
       7.80243       0.00000
       7.81743       0.00000
       7.83143       0.00000
       7.84543       0.00000
       7.85943       0.00000
       7.87343       0.00000
       7.88843       0.00000
       7.90243       0.00000
       7.91643       0.00000
       7.93043       0.00000
       7.94543       0.00000
       7.95943       0.00000
       7.97343       0.00000
       7.98743       0.00000
       8.00243       0.00000
       8.01643       0.00000
       8.03043       0.00000
       8.04443       0.00000
       8.05943       0.00000
       8.07343       0.00000
       8.08743       0.00000
       8.10143       0.00000
       8.11643       0.00000
       8.13043       0.00000
       8.14443       0.00000
       8.15843       0.00000
       8.17243       0.00000
       8.18743       0.00000
       8.20143       0.00000
       8.21543       0.00000
       8.22943       0.00000
       8.24443       0.00000
       8.25843       0.00000
       8.27243       0.00000
       8.28643       0.00000
       8.30143       0.00000
       8.31543       0.00000
       8.32943       0.00000
       8.34343       0.00000
       8.35843       0.00000
       8.37243       0.00000
       8.38643       0.00000
       8.40043       0.00000
       8.41543       0.00000
       8.42943       0.00000
       8.44343       0.00000
       8.45743       0.00000
       8.47143       0.00000
       8.48643       0.00000
       8.50043       0.00000
       8.51443       0.00000
       8.52843       0.00000
       8.54343       0.00000
       8.55743       0.00000
       8.57143       0.00000
       8.58543       0.00000
       8.60043       0.00000
       8.61443       0.00000
       8.62843       0.00000
       8.64243       0.00000
       8.65743       0.00000
       8.67143       0.00000
       8.68543       0.00000
       8.69943       0.00000
       8.71443       0.00000
       8.72843       0.00000
       8.74243       0.00000
       8.75643       0.00000
       8.77043       0.00000
       8.78543       0.00000
       8.79943       0.00000
       8.81343       0.00000
