#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS: 540  33
# Band-Index:    1
   4.02894     -1.448652  0.004  0.092  0.318  0.104  0.001  0.011  0.000  0.011  0.002  0.545
   4.03691     -1.446219  0.004  0.091  0.319  0.105  0.001  0.011  0.000  0.011  0.002  0.544
   4.03691     -1.446219  0.004  0.091  0.319  0.105  0.001  0.011  0.000  0.011  0.002  0.544
   4.05283     -1.451800  0.004  0.102  0.318  0.094  0.001  0.012  0.000  0.011  0.001  0.544
   4.06876     -1.460615  0.004  0.101  0.317  0.095  0.001  0.012  0.000  0.010  0.001  0.544
   4.08468     -1.472486  0.004  0.101  0.315  0.097  0.001  0.012  0.000  0.010  0.001  0.543
   4.10061     -1.487365  0.005  0.101  0.312  0.099  0.001  0.012  0.000  0.010  0.001  0.542
   4.11653     -1.504885  0.007  0.100  0.309  0.103  0.001  0.012  0.000  0.010  0.001  0.543
   4.13246     -1.525333  0.007  0.101  0.305  0.105  0.001  0.012  0.000  0.010  0.001  0.541
   4.14839     -1.548359  0.007  0.100  0.300  0.106  0.001  0.012  0.000  0.009  0.001  0.539
   4.16431     -1.573717  0.007  0.101  0.297  0.108  0.001  0.012  0.000  0.009  0.001  0.539
   4.18024     -1.601336  0.008  0.102  0.291  0.111  0.001  0.013  0.000  0.009  0.001  0.537
   4.19616     -1.630926  0.010  0.103  0.286  0.113  0.001  0.013  0.000  0.009  0.001  0.535
   4.21209     -1.662247  0.010  0.104  0.282  0.115  0.000  0.012  0.000  0.007  0.001  0.533
   4.22801     -1.695047  0.011  0.106  0.276  0.117  0.000  0.012  0.000  0.007  0.001  0.531
   4.24394     -1.729088  0.011  0.107  0.270  0.120  0.000  0.012  0.000  0.007  0.001  0.531
   4.25986     -1.764117  0.011  0.108  0.264  0.122  0.000  0.012  0.000  0.007  0.001  0.528
   4.27579     -1.799782  0.014  0.110  0.257  0.124  0.000  0.012  0.000  0.006  0.001  0.526
   4.29172     -1.835874  0.014  0.112  0.252  0.127  0.000  0.012  0.000  0.006  0.001  0.524
   4.30764     -1.872132  0.014  0.113  0.244  0.129  0.000  0.012  0.000  0.006  0.001  0.521
   4.32357     -1.908305  0.015  0.116  0.239  0.131  0.000  0.010  0.000  0.006  0.001  0.519
   4.33949     -1.944152  0.015  0.117  0.232  0.135  0.000  0.010  0.000  0.006  0.000  0.518
   4.35542     -1.979449  0.015  0.119  0.225  0.137  0.000  0.010  0.000  0.005  0.000  0.516
   4.37134     -2.013944  0.015  0.121  0.218  0.140  0.000  0.010  0.000  0.005  0.000  0.513
   4.38727     -2.047373  0.016  0.123  0.213  0.143  0.000  0.010  0.000  0.005  0.000  0.510
   4.40320     -2.079646  0.016  0.125  0.206  0.146  0.000  0.010  0.000  0.005  0.000  0.510
   4.41912     -2.110502  0.016  0.127  0.199  0.149  0.000  0.010  0.000  0.005  0.000  0.507
   4.43505     -2.139746  0.016  0.130  0.192  0.152  0.000  0.008  0.000  0.005  0.000  0.506
   4.45097     -2.167191  0.017  0.132  0.185  0.155  0.000  0.008  0.000  0.004  0.000  0.504
   4.46690     -2.192674  0.017  0.134  0.178  0.159  0.000  0.008  0.000  0.004  0.000  0.501
   4.48282     -2.216043  0.015  0.136  0.171  0.161  0.000  0.008  0.000  0.004  0.000  0.499
   4.49875     -2.237017  0.015  0.138  0.164  0.165  0.000  0.008  0.000  0.004  0.000  0.497
   4.51467     -2.255487  0.015  0.141  0.159  0.167  0.000  0.008  0.000  0.004  0.000  0.497
   4.53060     -2.271283  0.015  0.143  0.152  0.170  0.000  0.006  0.002  0.004  0.000  0.495
   4.54653     -2.284236  0.016  0.145  0.148  0.174  0.000  0.006  0.002  0.004  0.000  0.492
   4.56245     -2.294173  0.016  0.147  0.141  0.176  0.000  0.006  0.002  0.004  0.000  0.491
   4.57838     -2.300922  0.016  0.149  0.136  0.179  0.000  0.006  0.002  0.003  0.000  0.490
   4.59430     -2.304405  0.016  0.150  0.131  0.180  0.000  0.006  0.002  0.002  0.000  0.487
   4.61023     -2.304263  0.014  0.152  0.127  0.182  0.000  0.005  0.002  0.002  0.000  0.486
   4.62615     -2.300420  0.014  0.153  0.125  0.183  0.000  0.005  0.002  0.002  0.000  0.485
   4.64208     -2.292675  0.015  0.155  0.122  0.185  0.000  0.004  0.002  0.002  0.000  0.484
   4.65801     -2.280977  0.015  0.155  0.118  0.185  0.000  0.003  0.002  0.002  0.000  0.484
   4.67393     -2.265053  0.015  0.157  0.118  0.184  0.000  0.003  0.002  0.002  0.000  0.482
   4.68986     -2.245110  0.014  0.157  0.117  0.183  0.000  0.003  0.002  0.002  0.000  0.483
   4.70578     -2.221064  0.016  0.159  0.117  0.183  0.000  0.003  0.002  0.002  0.000  0.481
   4.72171     -2.193003  0.015  0.159  0.116  0.181  0.000  0.003  0.002  0.002  0.001  0.482
   4.73763     -2.161137  0.015  0.161  0.117  0.180  0.000  0.003  0.002  0.002  0.002  0.483
   4.75356     -2.125853  0.016  0.163  0.118  0.177  0.000  0.003  0.002  0.002  0.002  0.483
   4.76948     -2.087405  0.015  0.165  0.118  0.176  0.001  0.003  0.002  0.002  0.002  0.484
   4.78541     -2.046258  0.016  0.168  0.119  0.174  0.001  0.002  0.002  0.002  0.002  0.485
   4.80134     -2.003206  0.016  0.172  0.118  0.174  0.001  0.002  0.002  0.002  0.002  0.487
   4.81726     -1.958792  0.015  0.176  0.118  0.173  0.001  0.001  0.002  0.001  0.002  0.490
   4.83319     -1.913741  0.015  0.180  0.117  0.173  0.001  0.001  0.002  0.001  0.002  0.493
   4.84911     -1.868843  0.014  0.184  0.115  0.176  0.001  0.001  0.002  0.001  0.002  0.495
   4.86504     -1.824947  0.012  0.187  0.114  0.177  0.001  0.001  0.000  0.001  0.002  0.498
   4.88096     -1.782948  0.012  0.190  0.112  0.182  0.001  0.001  0.000  0.001  0.002  0.501
   4.89689     -1.743675  0.010  0.193  0.108  0.187  0.001  0.001  0.000  0.001  0.002  0.504
   4.91282     -1.708171  0.008  0.196  0.105  0.192  0.001  0.001  0.000  0.000  0.002  0.507
   4.92874     -1.677072  0.008  0.198  0.102  0.196  0.001  0.000  0.000  0.000  0.002  0.510
   4.94467     -1.651142  0.007  0.200  0.100  0.201  0.001  0.000  0.000  0.000  0.002  0.512
   4.96059     -1.630993  0.005  0.203  0.096  0.204  0.001  0.000  0.000  0.000  0.002  0.513
   4.97652     -1.617231  0.003  0.206  0.093  0.206  0.001  0.000  0.000  0.000  0.002  0.516
   4.97652     -2.504756  0.031  0.248  0.036  0.131  0.002  0.006  0.002  0.002  0.001  0.458
   4.98550     -2.516989  0.031  0.247  0.036  0.131  0.002  0.006  0.002  0.002  0.001  0.458
   4.99449     -2.527887  0.031  0.244  0.038  0.132  0.002  0.006  0.002  0.002  0.001  0.458
   5.00348     -2.537393  0.031  0.242  0.039  0.132  0.002  0.005  0.002  0.002  0.001  0.459
   5.01247     -2.545452  0.031  0.241  0.041  0.133  0.003  0.005  0.002  0.002  0.001  0.458
   5.02145     -2.552175  0.033  0.237  0.044  0.133  0.003  0.005  0.002  0.002  0.001  0.460
   5.03044     -2.557193  0.034  0.234  0.045  0.133  0.003  0.005  0.002  0.002  0.001  0.459
   5.03943     -2.560722  0.035  0.230  0.049  0.133  0.003  0.005  0.002  0.002  0.001  0.460
   5.04841     -2.562556  0.037  0.227  0.052  0.134  0.003  0.005  0.002  0.002  0.001  0.462
   5.05740     -2.562774  0.037  0.223  0.054  0.134  0.003  0.005  0.002  0.002  0.001  0.461
   5.06639     -2.561387  0.038  0.220  0.058  0.134  0.003  0.005  0.002  0.002  0.001  0.463
   5.07537     -2.558427  0.040  0.216  0.062  0.134  0.003  0.005  0.002  0.002  0.001  0.466
   5.08436     -2.553957  0.040  0.212  0.066  0.135  0.003  0.005  0.002  0.002  0.001  0.467
   5.09335     -2.548075  0.043  0.208  0.070  0.136  0.004  0.004  0.002  0.002  0.001  0.469
   5.10233     -2.540920  0.043  0.205  0.073  0.136  0.004  0.004  0.002  0.002  0.001  0.471
   5.11132     -2.532681  0.045  0.202  0.077  0.137  0.003  0.004  0.002  0.002  0.001  0.474
   5.12031     -2.523702  0.045  0.199  0.081  0.137  0.003  0.004  0.002  0.002  0.001  0.476
   5.12930     -2.514126  0.047  0.197  0.084  0.139  0.003  0.004  0.002  0.002  0.001  0.480
   5.13828     -2.504455  0.047  0.194  0.088  0.140  0.003  0.004  0.002  0.002  0.001  0.482
   5.14727     -2.495224  0.046  0.193  0.091  0.142  0.003  0.004  0.002  0.002  0.001  0.486
   5.15626     -2.487108  0.047  0.192  0.093  0.143  0.003  0.004  0.002  0.003  0.001  0.489
   5.16524     -2.480658  0.046  0.191  0.096  0.145  0.003  0.004  0.002  0.003  0.001  0.491
   5.17423     -2.476741  0.045  0.189  0.100  0.148  0.003  0.004  0.002  0.004  0.001  0.494
   5.18322     -2.476109  0.044  0.188  0.103  0.149  0.002  0.004  0.002  0.004  0.000  0.496
   5.19220     -2.479234  0.042  0.185  0.106  0.150  0.002  0.004  0.003  0.004  0.000  0.499
   5.20119     -2.486822  0.041  0.183  0.109  0.151  0.001  0.003  0.003  0.005  0.000  0.500
   5.21018     -2.498884  0.039  0.180  0.114  0.153  0.001  0.003  0.003  0.006  0.000  0.499
   5.21916     -2.515349  0.038  0.176  0.117  0.155  0.001  0.003  0.003  0.006  0.000  0.499
   5.22815     -2.535984  0.037  0.171  0.119  0.157  0.001  0.003  0.003  0.006  0.000  0.498
   5.23714     -2.560456  0.036  0.166  0.121  0.158  0.001  0.003  0.003  0.006  0.000  0.497
   5.24612     -2.588288  0.036  0.161  0.123  0.160  0.001  0.003  0.003  0.006  0.000  0.496
   5.25511     -2.619175  0.037  0.156  0.123  0.162  0.001  0.003  0.003  0.006  0.000  0.495
   5.26410     -2.652855  0.037  0.152  0.126  0.163  0.001  0.003  0.003  0.006  0.000  0.491
   5.27309     -2.688996  0.038  0.147  0.124  0.166  0.001  0.003  0.003  0.006  0.000  0.490
   5.28207     -2.727021  0.038  0.144  0.124  0.167  0.001  0.003  0.003  0.006  0.000  0.487
   5.29106     -2.766638  0.038  0.139  0.125  0.169  0.001  0.003  0.003  0.006  0.000  0.485
   5.30005     -2.807622  0.040  0.136  0.123  0.172  0.001  0.003  0.003  0.006  0.000  0.482
   5.30903     -2.849714  0.039  0.133  0.122  0.172  0.001  0.003  0.003  0.006  0.000  0.481
   5.31802     -2.892716  0.039  0.130  0.121  0.173  0.001  0.002  0.003  0.006  0.000  0.478
   5.32701     -2.936352  0.039  0.128  0.120  0.175  0.001  0.002  0.003  0.006  0.000  0.477
   5.33599     -2.980469  0.041  0.125  0.119  0.176  0.001  0.002  0.003  0.006  0.000  0.474
   5.34498     -3.024899  0.041  0.124  0.117  0.178  0.001  0.002  0.003  0.006  0.000  0.471
   5.35397     -3.069493  0.041  0.122  0.116  0.178  0.001  0.002  0.003  0.006  0.000  0.469
   5.36295     -3.114116  0.041  0.120  0.113  0.179  0.001  0.002  0.003  0.006  0.000  0.467
   5.37194     -3.158639  0.041  0.118  0.113  0.180  0.001  0.002  0.003  0.005  0.000  0.465
   5.38093     -3.202944  0.041  0.118  0.110  0.181  0.001  0.002  0.003  0.005  0.000  0.463
   5.38992     -3.247003  0.041  0.117  0.110  0.182  0.001  0.002  0.003  0.005  0.000  0.460
   5.39890     -3.290533  0.041  0.115  0.107  0.183  0.001  0.002  0.003  0.005  0.000  0.457
   5.40789     -3.333495  0.041  0.113  0.105  0.184  0.001  0.002  0.003  0.005  0.000  0.455
   5.41688     -3.375749  0.043  0.111  0.105  0.185  0.001  0.002  0.003  0.005  0.000  0.452
   5.42586     -3.417115  0.043  0.109  0.103  0.187  0.000  0.002  0.003  0.005  0.000  0.450
   5.43485     -3.457341  0.043  0.105  0.102  0.188  0.000  0.002  0.003  0.006  0.000  0.447
   5.44384     -3.495766  0.043  0.100  0.102  0.190  0.000  0.002  0.003  0.006  0.000  0.446
   5.45282     -3.531914  0.043  0.092  0.104  0.193  0.000  0.002  0.002  0.005  0.000  0.440
   5.46181     -3.562564  0.043  0.082  0.104  0.196  0.000  0.001  0.002  0.005  0.000  0.436
   5.47080     -3.578417  0.038  0.111  0.093  0.185  0.000  0.001  0.002  0.005  0.000  0.435
   5.47978     -3.575564  0.031  0.158  0.075  0.170  0.000  0.001  0.002  0.003  0.000  0.441
   5.48877     -3.564156  0.029  0.178  0.069  0.164  0.000  0.001  0.002  0.003  0.000  0.445
   5.49776     -3.548838  0.027  0.183  0.065  0.163  0.000  0.001  0.001  0.003  0.000  0.446
   5.50674     -3.530734  0.029  0.183  0.065  0.163  0.000  0.001  0.001  0.003  0.000  0.447
   5.50674     -1.446219  0.004  0.091  0.319  0.105  0.001  0.011  0.000  0.011  0.002  0.544
   5.51573     -1.456649  0.006  0.098  0.318  0.098  0.001  0.012  0.000  0.011  0.002  0.543
   5.52472     -1.474213  0.006  0.099  0.315  0.099  0.001  0.011  0.000  0.011  0.002  0.543
   5.53371     -1.498433  0.006  0.101  0.309  0.100  0.001  0.011  0.000  0.011  0.001  0.543
   5.54269     -1.528694  0.009  0.102  0.303  0.102  0.001  0.011  0.000  0.011  0.001  0.540
   5.55168     -1.563878  0.012  0.103  0.297  0.103  0.001  0.011  0.000  0.010  0.001  0.537
   5.56067     -1.604148  0.012  0.105  0.288  0.105  0.001  0.011  0.003  0.010  0.001  0.537
   5.56965     -1.648406  0.015  0.107  0.279  0.106  0.001  0.011  0.003  0.010  0.001  0.534
   5.57864     -1.696100  0.018  0.108  0.273  0.108  0.001  0.011  0.003  0.010  0.001  0.531
   5.58763     -1.746539  0.018  0.110  0.264  0.110  0.001  0.009  0.003  0.010  0.001  0.528
   5.59661     -1.799296  0.021  0.111  0.255  0.111  0.000  0.009  0.003  0.009  0.001  0.525
   5.60560     -1.853943  0.021  0.113  0.249  0.113  0.000  0.009  0.003  0.009  0.001  0.522
   5.61459     -1.910114  0.024  0.115  0.240  0.115  0.000  0.009  0.003  0.009  0.001  0.519
   5.62357     -1.967402  0.024  0.117  0.234  0.117  0.000  0.009  0.003  0.009  0.001  0.516
   5.63256     -2.025715  0.027  0.117  0.228  0.117  0.000  0.009  0.003  0.009  0.001  0.513
   5.64155     -2.084727  0.027  0.119  0.219  0.119  0.000  0.009  0.003  0.009  0.001  0.510
   5.65053     -2.144233  0.030  0.120  0.213  0.121  0.000  0.009  0.003  0.009  0.001  0.507
   5.65952     -2.204052  0.030  0.122  0.207  0.122  0.000  0.009  0.003  0.009  0.001  0.501
   5.66851     -2.264025  0.030  0.123  0.201  0.123  0.000  0.009  0.003  0.008  0.000  0.498
   5.67750     -2.324076  0.030  0.125  0.195  0.124  0.000  0.008  0.003  0.008  0.000  0.495
   5.68648     -2.383751  0.033  0.126  0.189  0.126  0.000  0.007  0.003  0.008  0.000  0.492
   5.69547     -2.443406  0.033  0.127  0.183  0.128  0.000  0.007  0.003  0.008  0.000  0.489
   5.70446     -2.502688  0.033  0.128  0.177  0.128  0.000  0.007  0.003  0.008  0.000  0.486
   5.71344     -2.561507  0.033  0.129  0.171  0.130  0.000  0.007  0.003  0.008  0.000  0.483
   5.72243     -2.619766  0.033  0.131  0.165  0.130  0.000  0.007  0.003  0.008  0.000  0.480
   5.73142     -2.677363  0.036  0.132  0.159  0.132  0.000  0.007  0.003  0.008  0.000  0.477
   5.74040     -2.734196  0.036  0.134  0.153  0.134  0.000  0.007  0.003  0.008  0.000  0.474
   5.74939     -2.790160  0.036  0.135  0.147  0.135  0.000  0.007  0.003  0.007  0.000  0.471
   5.75838     -2.845145  0.036  0.137  0.141  0.136  0.000  0.007  0.003  0.007  0.000  0.468
   5.76736     -2.899031  0.036  0.138  0.135  0.138  0.000  0.007  0.003  0.006  0.000  0.465
   5.77635     -2.951695  0.036  0.140  0.129  0.139  0.000  0.006  0.003  0.006  0.000  0.462
   5.78534     -3.002996  0.036  0.141  0.123  0.141  0.000  0.006  0.003  0.006  0.000  0.459
   5.79433     -3.052772  0.039  0.143  0.117  0.143  0.000  0.006  0.003  0.006  0.000  0.456
   5.80331     -3.100843  0.039  0.144  0.111  0.144  0.000  0.006  0.003  0.006  0.000  0.453
   5.81230     -3.147002  0.039  0.146  0.104  0.146  0.000  0.006  0.003  0.006  0.000  0.450
   5.82129     -3.191005  0.039  0.149  0.096  0.148  0.000  0.005  0.003  0.005  0.000  0.447
   5.83027     -3.232562  0.039  0.150  0.090  0.150  0.000  0.005  0.003  0.005  0.000  0.444
   5.83926     -3.271323  0.039  0.152  0.084  0.152  0.000  0.005  0.003  0.005  0.000  0.441
   5.84825     -3.306858  0.042  0.153  0.075  0.154  0.000  0.004  0.003  0.005  0.000  0.438
   5.85723     -3.338633  0.042  0.156  0.069  0.156  0.000  0.004  0.003  0.005  0.000  0.438
   5.86622     -3.365970  0.042  0.158  0.063  0.158  0.000  0.004  0.003  0.005  0.000  0.435
   5.87521     -3.388010  0.042  0.159  0.060  0.159  0.000  0.004  0.003  0.004  0.000  0.432
   5.88419     -3.403682  0.042  0.161  0.057  0.161  0.000  0.004  0.003  0.004  0.000  0.432
   5.89318     -3.411750  0.042  0.163  0.054  0.163  0.000  0.004  0.003  0.004  0.000  0.432
   5.90217     -3.411062  0.042  0.164  0.054  0.164  0.000  0.004  0.003  0.004  0.000  0.435
   5.91115     -3.401088  0.042  0.164  0.057  0.165  0.000  0.003  0.003  0.003  0.000  0.438
   5.92014     -3.382253  0.042  0.165  0.063  0.166  0.000  0.003  0.003  0.003  0.000  0.441
   5.92913     -3.356082  0.039  0.167  0.066  0.166  0.000  0.003  0.003  0.003  0.000  0.447
   5.93812     -3.339687  0.045  0.157  0.045  0.157  0.000  0.004  0.003  0.004  0.000  0.417
   5.94710     -3.344037  0.048  0.158  0.042  0.159  0.000  0.004  0.003  0.004  0.000  0.417
   5.95609     -3.344991  0.048  0.159  0.042  0.159  0.000  0.003  0.003  0.003  0.000  0.420
   5.96508     -3.342791  0.048  0.160  0.039  0.160  0.000  0.003  0.003  0.003  0.000  0.420
   5.97406     -3.337729  0.051  0.161  0.039  0.161  0.000  0.003  0.003  0.003  0.000  0.423
   5.98305     -3.329931  0.051  0.162  0.039  0.162  0.000  0.003  0.003  0.003  0.000  0.426
   5.99204     -3.320081  0.051  0.163  0.039  0.163  0.000  0.003  0.003  0.003  0.000  0.427
   6.00102     -3.308808  0.054  0.164  0.039  0.163  0.000  0.003  0.003  0.003  0.000  0.430
   6.01001     -3.297130  0.054  0.164  0.042  0.163  0.000  0.003  0.003  0.003  0.000  0.432
   6.01900     -3.286512  0.054  0.164  0.042  0.165  0.000  0.003  0.003  0.003  0.000  0.435
   6.02798     -3.278851  0.054  0.165  0.042  0.165  0.000  0.003  0.003  0.003  0.000  0.438
   6.03697     -3.276020  0.054  0.164  0.042  0.166  0.000  0.003  0.003  0.003  0.000  0.438
 
# Band-Index:   14
   6.03697     -3.052414  0.054  0.160  0.057  0.161  0.000  0.004  0.003  0.004  0.000  0.441
   6.02798     -3.047276  0.054  0.161  0.057  0.160  0.000  0.004  0.003  0.003  0.000  0.441
   6.01900     -3.032689  0.054  0.161  0.057  0.161  0.000  0.004  0.003  0.003  0.000  0.444
   6.01001     -3.043029  0.051  0.197  0.036  0.196  0.000  0.003  0.003  0.002  0.000  0.486
   6.00102     -3.068745  0.048  0.191  0.042  0.191  0.000  0.002  0.003  0.003  0.000  0.483
   5.99204     -3.100486  0.045  0.186  0.051  0.186  0.000  0.002  0.003  0.004  0.000  0.477
   5.98305     -3.136146  0.045  0.181  0.057  0.182  0.000  0.002  0.003  0.004  0.000  0.471
   5.97406     -3.174069  0.042  0.177  0.060  0.177  0.000  0.002  0.003  0.004  0.000  0.468
   5.96508     -3.212834  0.042  0.174  0.066  0.174  0.000  0.002  0.003  0.004  0.000  0.462
   5.95609     -3.251585  0.042  0.171  0.066  0.172  0.000  0.002  0.003  0.004  0.000  0.459
   5.94710     -3.289196  0.042  0.169  0.067  0.169  0.000  0.002  0.003  0.004  0.000  0.456
   5.93812     -3.324461  0.039  0.167  0.066  0.167  0.000  0.002  0.003  0.003  0.000  0.450
   5.92913     -3.332081  0.045  0.156  0.048  0.156  0.000  0.004  0.003  0.004  0.000  0.417
   5.92014     -3.321100  0.045  0.154  0.051  0.155  0.000  0.004  0.003  0.004  0.000  0.417
   5.91115     -3.306778  0.042  0.153  0.054  0.153  0.000  0.004  0.003  0.004  0.000  0.417
   5.90217     -3.289155  0.042  0.151  0.060  0.152  0.000  0.004  0.003  0.004  0.000  0.417
   5.89318     -3.268406  0.042  0.151  0.063  0.150  0.000  0.004  0.003  0.004  0.000  0.420
   5.88419     -3.244618  0.042  0.148  0.069  0.149  0.000  0.004  0.003  0.005  0.000  0.420
   5.87521     -3.217944  0.039  0.147  0.072  0.147  0.000  0.004  0.003  0.005  0.000  0.423
   5.86622     -3.188534  0.039  0.146  0.078  0.146  0.000  0.004  0.003  0.005  0.000  0.423
   5.85723     -3.156546  0.039  0.144  0.084  0.145  0.000  0.004  0.003  0.005  0.000  0.426
   5.84825     -3.122137  0.039  0.143  0.090  0.143  0.000  0.004  0.003  0.005  0.000  0.429
   5.83926     -3.085465  0.039  0.142  0.093  0.142  0.000  0.005  0.003  0.005  0.000  0.432
   5.83027     -3.046680  0.036  0.140  0.099  0.140  0.000  0.005  0.003  0.005  0.000  0.432
   5.82129     -3.005928  0.036  0.139  0.105  0.139  0.000  0.005  0.003  0.005  0.000  0.435
   5.81230     -2.963348  0.036  0.137  0.111  0.137  0.000  0.005  0.003  0.006  0.000  0.438
   5.80331     -2.919072  0.036  0.137  0.117  0.136  0.000  0.006  0.003  0.006  0.000  0.441
   5.79433     -2.873225  0.036  0.136  0.120  0.135  0.000  0.006  0.003  0.006  0.000  0.444
   5.78534     -2.825925  0.036  0.134  0.126  0.134  0.000  0.006  0.003  0.006  0.000  0.447
   5.77635     -2.777284  0.036  0.133  0.132  0.132  0.000  0.006  0.003  0.006  0.000  0.450
   5.76736     -2.727416  0.033  0.132  0.138  0.132  0.000  0.007  0.003  0.007  0.000  0.453
   5.75838     -2.676423  0.033  0.130  0.144  0.130  0.000  0.007  0.003  0.007  0.000  0.456
   5.74939     -2.624405  0.033  0.129  0.150  0.129  0.000  0.007  0.003  0.007  0.000  0.459
   5.74040     -2.571462  0.033  0.129  0.153  0.129  0.000  0.007  0.003  0.008  0.000  0.462
   5.73142     -2.517694  0.033  0.126  0.159  0.126  0.000  0.007  0.003  0.008  0.000  0.465
   5.72243     -2.463201  0.033  0.126  0.165  0.126  0.001  0.007  0.003  0.008  0.000  0.468
   5.71344     -2.408084  0.033  0.125  0.171  0.125  0.001  0.007  0.003  0.008  0.000  0.471
   5.70446     -2.352450  0.030  0.123  0.177  0.123  0.001  0.007  0.003  0.008  0.000  0.474
   5.69547     -2.296392  0.030  0.123  0.183  0.122  0.001  0.007  0.003  0.008  0.000  0.480
   5.68648     -2.240034  0.030  0.121  0.189  0.122  0.001  0.008  0.003  0.008  0.001  0.483
   5.67750     -2.183726  0.030  0.120  0.195  0.120  0.001  0.008  0.003  0.008  0.001  0.486
   5.66851     -2.127159  0.027  0.118  0.201  0.119  0.001  0.009  0.003  0.008  0.001  0.489
   5.65952     -2.070783  0.027  0.118  0.207  0.118  0.001  0.009  0.003  0.009  0.001  0.492
   5.65053     -2.014715  0.027  0.116  0.213  0.117  0.001  0.009  0.003  0.009  0.001  0.495
   5.64155     -1.959152  0.024  0.115  0.222  0.115  0.001  0.009  0.003  0.009  0.001  0.498
   5.63256     -1.904319  0.024  0.114  0.228  0.114  0.001  0.009  0.003  0.009  0.001  0.504
   5.62357     -1.850474  0.021  0.112  0.237  0.113  0.001  0.009  0.003  0.009  0.001  0.507
   5.61459     -1.798027  0.021  0.111  0.243  0.111  0.001  0.009  0.003  0.009  0.001  0.510
   5.60560     -1.747101  0.018  0.109  0.252  0.110  0.002  0.009  0.003  0.009  0.001  0.513
   5.59661     -1.698206  0.018  0.108  0.261  0.108  0.002  0.010  0.003  0.010  0.001  0.516
   5.58763     -1.651800  0.015  0.106  0.267  0.107  0.002  0.010  0.003  0.010  0.001  0.522
   5.57864     -1.608411  0.012  0.106  0.276  0.104  0.001  0.011  0.000  0.010  0.001  0.525
   5.56965     -1.568585  0.012  0.104  0.285  0.103  0.001  0.011  0.000  0.010  0.001  0.528
   5.56067     -1.533067  0.009  0.102  0.294  0.102  0.001  0.011  0.000  0.010  0.001  0.531
   5.55168     -1.502499  0.009  0.100  0.300  0.101  0.001  0.011  0.000  0.011  0.001  0.534
   5.54269     -1.478011  0.006  0.100  0.309  0.099  0.001  0.011  0.000  0.011  0.001  0.537
   5.53371     -1.459399  0.006  0.099  0.312  0.098  0.001  0.011  0.000  0.011  0.001  0.540
   5.52472     -1.447663  0.003  0.098  0.318  0.097  0.001  0.012  0.000  0.012  0.002  0.543
   5.51573     -1.443206  0.003  0.097  0.318  0.098  0.001  0.012  0.000  0.012  0.002  0.543
   5.50674     -1.446218  0.004  0.104  0.320  0.092  0.001  0.012  0.000  0.012  0.001  0.544
   5.50674     -3.530734  0.029  0.183  0.065  0.163  0.000  0.001  0.001  0.003  0.000  0.447
   5.49776     -3.510148  0.028  0.179  0.066  0.166  0.000  0.001  0.003  0.003  0.000  0.447
   5.48877     -3.487148  0.030  0.174  0.068  0.168  0.000  0.001  0.003  0.003  0.000  0.447
   5.47978     -3.461748  0.032  0.168  0.071  0.170  0.000  0.001  0.003  0.003  0.000  0.447
   5.47080     -3.433948  0.032  0.160  0.075  0.172  0.000  0.001  0.003  0.003  0.000  0.448
   5.46181     -3.403774  0.033  0.153  0.077  0.175  0.000  0.001  0.003  0.003  0.000  0.447
   5.45282     -3.371220  0.035  0.147  0.081  0.177  0.000  0.001  0.003  0.003  0.000  0.448
   5.44384     -3.336354  0.035  0.140  0.085  0.179  0.001  0.001  0.003  0.004  0.000  0.448
   5.43485     -3.299421  0.037  0.133  0.089  0.181  0.001  0.001  0.003  0.005  0.000  0.450
   5.42586     -3.260180  0.039  0.127  0.092  0.183  0.001  0.001  0.003  0.005  0.000  0.450
   5.41688     -3.218918  0.038  0.122  0.096  0.185  0.001  0.002  0.003  0.005  0.000  0.451
   5.40789     -3.175768  0.038  0.116  0.100  0.185  0.001  0.002  0.003  0.005  0.000  0.451
   5.39890     -3.130876  0.040  0.112  0.105  0.186  0.001  0.002  0.003  0.005  0.000  0.453
   5.38992     -3.084394  0.040  0.108  0.107  0.187  0.001  0.002  0.003  0.005  0.000  0.455
   5.38093     -3.036415  0.040  0.105  0.112  0.187  0.001  0.002  0.003  0.005  0.000  0.455
   5.37194     -2.987216  0.040  0.101  0.116  0.187  0.001  0.002  0.003  0.005  0.000  0.456
   5.36295     -2.936890  0.040  0.099  0.119  0.186  0.001  0.002  0.003  0.006  0.000  0.458
   5.35397     -2.885586  0.040  0.096  0.124  0.186  0.001  0.002  0.003  0.007  0.000  0.459
   5.34498     -2.833462  0.040  0.095  0.129  0.185  0.001  0.002  0.003  0.007  0.000  0.461
   5.33599     -2.780670  0.040  0.093  0.132  0.184  0.001  0.002  0.003  0.007  0.000  0.462
   5.32701     -2.727372  0.040  0.093  0.137  0.182  0.001  0.002  0.003  0.007  0.000  0.466
   5.31802     -2.673750  0.038  0.091  0.142  0.180  0.001  0.002  0.003  0.007  0.000  0.467
   5.30903     -2.619973  0.039  0.092  0.147  0.178  0.001  0.002  0.003  0.007  0.000  0.468
   5.30005     -2.566366  0.037  0.090  0.153  0.175  0.001  0.002  0.003  0.007  0.000  0.469
   5.29106     -2.513209  0.035  0.090  0.159  0.171  0.001  0.002  0.003  0.007  0.000  0.472
