#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS:  80  48
# Band-Index    1
   0.54363      3.040477  0.000  0.242  0.000  0.242  0.014  0.006  0.000  0.006  0.014  0.525
   0.58545      3.209542  0.000  0.246  0.000  0.246  0.014  0.005  0.000  0.005  0.014  0.529
   0.62726      3.362487  0.000  0.250  0.000  0.250  0.014  0.004  0.000  0.004  0.014  0.535
   0.66908      3.492330  0.000  0.254  0.000  0.254  0.014  0.002  0.000  0.002  0.014  0.539
   0.71090      3.591968  0.000  0.257  0.000  0.257  0.012  0.002  0.000  0.002  0.012  0.542
   0.75272      3.654774  0.000  0.260  0.000  0.260  0.012  0.000  0.000  0.000  0.012  0.544
   0.79454      3.675855  0.000  0.260  0.000  0.260  0.012  0.000  0.000  0.000  0.012  0.546
   0.79454      3.675855  0.000  0.260  0.000  0.260  0.012  0.000  0.000  0.000  0.012  0.546
   0.84494      3.638965  0.003  0.215  0.003  0.294  0.014  0.000  0.000  0.000  0.010  0.541
   0.89535      3.593301  0.004  0.117  0.037  0.345  0.014  0.001  0.008  0.000  0.007  0.532
   0.94576      3.603008  0.003  0.066  0.073  0.350  0.012  0.001  0.014  0.000  0.006  0.525
   0.99617      3.643744  0.002  0.047  0.082  0.346  0.010  0.001  0.016  0.000  0.008  0.515
   1.04658      3.689419  0.002  0.036  0.075  0.341  0.009  0.003  0.018  0.001  0.012  0.495
   1.09699      3.723376  0.002  0.024  0.055  0.333  0.008  0.005  0.019  0.002  0.017  0.463
   1.14740      3.737420  0.001  0.013  0.030  0.322  0.006  0.008  0.019  0.002  0.023  0.425
   1.19781      3.735036  0.001  0.006  0.011  0.312  0.006  0.011  0.019  0.002  0.027  0.394
   1.24822      3.729873  0.001  0.002  0.004  0.309  0.005  0.013  0.018  0.002  0.028  0.383
   1.29863      3.736963  0.001  0.006  0.007  0.317  0.004  0.013  0.017  0.003  0.025  0.393
   1.34904      3.766322  0.002  0.014  0.021  0.328  0.004  0.012  0.015  0.004  0.021  0.419
   1.39945      3.829309  0.004  0.044  0.051  0.326  0.003  0.012  0.012  0.004  0.014  0.471
   1.44986      4.156578  0.047  0.346  0.191  0.052  0.000  0.018  0.002  0.001  0.007  0.664
   1.50027      4.717370  0.046  0.383  0.207  0.021  0.000  0.017  0.001  0.000  0.009  0.685
   1.55068      5.269072  0.039  0.397  0.216  0.023  0.000  0.014  0.001  0.000  0.009  0.699
   1.60108      5.758683  0.029  0.362  0.220  0.068  0.000  0.006  0.002  0.002  0.009  0.696
   1.65149      6.000489  0.007  0.129  0.237  0.235  0.000  0.001  0.004  0.003  0.004  0.621
   1.70190      6.076434  0.004  0.103  0.249  0.253  0.000  0.002  0.004  0.004  0.002  0.620
   1.75231      6.099968  0.004  0.102  0.252  0.256  0.000  0.002  0.004  0.004  0.002  0.622
   1.75231      6.099968  0.004  0.102  0.252  0.256  0.000  0.002  0.004  0.004  0.002  0.622
   1.79656      6.051743  0.006  0.101  0.249  0.248  0.001  0.002  0.004  0.004  0.002  0.617
   1.84082      5.914568  0.009  0.103  0.241  0.231  0.002  0.003  0.004  0.008  0.002  0.603
   1.88507      5.705408  0.015  0.105  0.231  0.207  0.004  0.003  0.004  0.011  0.004  0.583
   1.92932      5.444234  0.019  0.107  0.220  0.180  0.006  0.004  0.005  0.015  0.004  0.562
   1.97357      5.149716  0.022  0.111  0.206  0.152  0.008  0.004  0.006  0.019  0.007  0.536
   2.01782      4.841823  0.024  0.115  0.188  0.120  0.009  0.005  0.009  0.020  0.011  0.503
   2.06207      4.553491  0.021  0.118  0.157  0.080  0.011  0.006  0.013  0.021  0.020  0.447
   2.10632      4.353663  0.013  0.132  0.111  0.042  0.009  0.006  0.020  0.015  0.038  0.384
   2.15058      4.216741  0.014  0.221  0.143  0.033  0.005  0.007  0.013  0.006  0.035  0.478
   2.19483      3.957865  0.019  0.278  0.189  0.035  0.004  0.013  0.005  0.005  0.021  0.568
   2.23908      3.619960  0.020  0.281  0.198  0.039  0.004  0.018  0.002  0.007  0.013  0.581
   2.28333      3.258433  0.021  0.271  0.194  0.043  0.004  0.019  0.001  0.008  0.010  0.573
   2.32758      2.892604  0.020  0.259  0.186  0.049  0.005  0.021  0.001  0.009  0.008  0.558
   2.37183      2.532133  0.019  0.249  0.175  0.056  0.005  0.021  0.001  0.010  0.006  0.541
   2.41609      2.184509  0.017  0.240  0.160  0.063  0.005  0.023  0.001  0.011  0.005  0.524
   2.46034      1.857865  0.016  0.237  0.140  0.071  0.005  0.023  0.001  0.011  0.004  0.507
   2.50459      1.564464  0.012  0.242  0.112  0.080  0.004  0.025  0.001  0.011  0.004  0.490
   2.54884      1.330461  0.008  0.262  0.067  0.092  0.004  0.027  0.000  0.011  0.002  0.475
   2.59309      1.226983  0.006  0.286  0.028  0.100  0.004  0.030  0.000  0.010  0.002  0.466
   2.59309      1.226983  0.006  0.286  0.028  0.100  0.004  0.030  0.000  0.010  0.002  0.466
   2.63734      1.244805  0.005  0.283  0.033  0.100  0.003  0.030  0.000  0.011  0.002  0.467
   2.68159      1.296773  0.005  0.273  0.046  0.097  0.004  0.029  0.000  0.011  0.003  0.468
   2.72585      1.379039  0.004  0.261  0.063  0.094  0.004  0.027  0.001  0.011  0.003  0.470
   2.77010      1.487028  0.004  0.247  0.081  0.091  0.004  0.027  0.001  0.013  0.003  0.473
   2.81435      1.616332  0.004  0.236  0.098  0.088  0.006  0.025  0.002  0.013  0.003  0.475
   2.85860      1.763074  0.004  0.226  0.114  0.086  0.006  0.024  0.002  0.014  0.004  0.479
   2.90285      1.923778  0.004  0.218  0.127  0.085  0.006  0.023  0.002  0.014  0.005  0.482
   2.94710      2.095142  0.004  0.214  0.138  0.084  0.006  0.021  0.002  0.014  0.005  0.487
   2.99135      2.273675  0.004  0.211  0.147  0.086  0.006  0.020  0.002  0.013  0.005  0.493
   3.03561      2.455576  0.004  0.211  0.152  0.087  0.006  0.019  0.002  0.013  0.005  0.499
   3.07986      2.636479  0.004  0.214  0.154  0.090  0.006  0.017  0.003  0.011  0.005  0.504
   3.12411      2.811640  0.003  0.223  0.150  0.095  0.005  0.015  0.004  0.009  0.005  0.511
   3.16836      2.976634  0.004  0.236  0.137  0.104  0.004  0.012  0.006  0.007  0.006  0.516
   3.21261      3.129223  0.006  0.254  0.109  0.118  0.004  0.010  0.006  0.006  0.007  0.521
   3.25686      3.272352  0.009  0.274  0.065  0.145  0.005  0.006  0.006  0.004  0.009  0.524
   3.30112      3.412349  0.012  0.280  0.024  0.186  0.007  0.004  0.002  0.002  0.010  0.527
   3.34537      3.543333  0.009  0.272  0.004  0.225  0.010  0.002  0.000  0.000  0.012  0.535
   3.38962      3.640125  0.003  0.263  0.000  0.251  0.012  0.000  0.000  0.000  0.012  0.541
   3.43387      3.675855  0.000  0.260  0.000  0.260  0.012  0.000  0.000  0.000  0.012  0.546
 
# Band-Index   36
   3.43387      3.675855  0.000  0.260  0.000  0.260  0.012  0.000  0.000  0.000  0.012  0.546
   3.38962      3.640125  0.003  0.263  0.000  0.251  0.012  0.000  0.000  0.000  0.012  0.541
   3.34537      3.543333  0.009  0.272  0.004  0.225  0.010  0.002  0.000  0.000  0.012  0.535
   3.30112      3.412349  0.012  0.280  0.024  0.186  0.007  0.004  0.002  0.002  0.010  0.527
   3.25686      3.272352  0.009  0.274  0.065  0.145  0.005  0.006  0.006  0.004  0.009  0.524
   3.21261      3.129223  0.006  0.254  0.109  0.118  0.004  0.010  0.006  0.006  0.007  0.521
   3.16836      2.976634  0.004  0.236  0.137  0.104  0.004  0.012  0.006  0.007  0.006  0.516
   3.12411      2.811640  0.003  0.223  0.150  0.095  0.005  0.015  0.004  0.009  0.005  0.511
   3.07986      2.636479  0.004  0.214  0.154  0.090  0.006  0.017  0.003  0.011  0.005  0.504
   3.03561      2.455576  0.004  0.211  0.152  0.087  0.006  0.019  0.002  0.013  0.005  0.499
   2.99135      2.273675  0.004  0.211  0.147  0.086  0.006  0.020  0.002  0.013  0.005  0.493
   2.94710      2.095142  0.004  0.214  0.138  0.084  0.006  0.021  0.002  0.014  0.005  0.487
   2.90285      1.923778  0.004  0.218  0.127  0.085  0.006  0.023  0.002  0.014  0.005  0.482
   2.85860      1.763074  0.004  0.226  0.114  0.086  0.006  0.024  0.002  0.014  0.004  0.479
   2.81435      1.616332  0.004  0.236  0.098  0.088  0.006  0.025  0.002  0.013  0.003  0.475
   2.77010      1.487028  0.004  0.247  0.081  0.091  0.004  0.027  0.001  0.013  0.003  0.473
   2.72585      1.379039  0.004  0.261  0.063  0.094  0.004  0.027  0.001  0.011  0.003  0.470
   2.68159      1.296773  0.005  0.273  0.046  0.097  0.004  0.029  0.000  0.011  0.003  0.468
   2.63734      1.244805  0.005  0.283  0.033  0.100  0.003  0.030  0.000  0.011  0.002  0.467
   2.59309      1.226983  0.006  0.286  0.028  0.100  0.004  0.030  0.000  0.010  0.002  0.466
   2.59309      1.226983  0.006  0.286  0.028  0.100  0.004  0.030  0.000  0.010  0.002  0.466
   2.54884      1.330462  0.008  0.262  0.067  0.092  0.004  0.027  0.000  0.011  0.002  0.475
   2.50459      1.564464  0.012  0.242  0.112  0.080  0.004  0.025  0.001  0.011  0.004  0.490
   2.46034      1.857865  0.016  0.237  0.140  0.071  0.005  0.023  0.001  0.011  0.004  0.507
   2.41609      2.184509  0.017  0.240  0.160  0.063  0.005  0.023  0.001  0.011  0.005  0.524
   2.37183      2.532133  0.019  0.249  0.175  0.056  0.005  0.021  0.001  0.010  0.006  0.541
   2.32758      2.892604  0.020  0.259  0.186  0.049  0.005  0.021  0.001  0.009  0.008  0.558
   2.28333      3.258433  0.021  0.271  0.194  0.043  0.004  0.019  0.001  0.008  0.010  0.573
   2.23908      3.619960  0.020  0.281  0.198  0.039  0.004  0.018  0.002  0.007  0.013  0.581
   2.19483      3.957865  0.019  0.278  0.189  0.035  0.004  0.013  0.005  0.005  0.021  0.568
   2.15058      4.216741  0.014  0.221  0.143  0.033  0.005  0.007  0.013  0.006  0.035  0.478
   2.10632      4.353663  0.013  0.132  0.111  0.042  0.009  0.006  0.020  0.015  0.038  0.384
   2.06207      4.553492  0.021  0.118  0.157  0.080  0.011  0.006  0.013  0.021  0.020  0.447
   2.01782      4.841823  0.024  0.115  0.188  0.120  0.009  0.005  0.009  0.020  0.011  0.503
   1.97357      5.149716  0.022  0.111  0.206  0.152  0.008  0.004  0.006  0.019  0.007  0.536
   1.92932      5.444234  0.019  0.107  0.220  0.180  0.006  0.004  0.005  0.015  0.004  0.562
   1.88507      5.705408  0.015  0.105  0.231  0.207  0.004  0.003  0.004  0.011  0.004  0.583
   1.84082      5.914568  0.009  0.103  0.241  0.231  0.002  0.003  0.004  0.008  0.002  0.603
   1.79656      6.051743  0.006  0.101  0.249  0.248  0.001  0.002  0.004  0.004  0.002  0.617
   1.75231      6.099968  0.004  0.102  0.252  0.256  0.000  0.002  0.004  0.004  0.002  0.622
   1.75231      6.099968  0.004  0.102  0.252  0.256  0.000  0.002  0.004  0.004  0.002  0.622
   1.70190      6.076434  0.004  0.103  0.249  0.253  0.000  0.002  0.004  0.004  0.002  0.620
   1.65149      6.000490  0.007  0.129  0.237  0.235  0.000  0.001  0.004  0.003  0.004  0.621
   1.60108      5.758683  0.029  0.362  0.220  0.068  0.000  0.006  0.002  0.002  0.009  0.696
   1.55068      5.269072  0.039  0.397  0.216  0.023  0.000  0.014  0.001  0.000  0.009  0.699
   1.50027      4.717370  0.046  0.383  0.207  0.021  0.000  0.017  0.001  0.000  0.009  0.685
   1.44986      4.156578  0.047  0.346  0.191  0.052  0.000  0.018  0.002  0.001  0.007  0.664
   1.39945      3.829309  0.004  0.044  0.051  0.326  0.003  0.012  0.012  0.004  0.014  0.471
   1.34904      3.766322  0.002  0.014  0.021  0.328  0.004  0.012  0.015  0.004  0.021  0.419
   1.29863      3.736963  0.001  0.006  0.007  0.317  0.004  0.013  0.017  0.003  0.025  0.393
   1.24822      3.729873  0.001  0.002  0.004  0.309  0.005  0.013  0.018  0.002  0.028  0.383
   1.19781      3.735036  0.001  0.006  0.011  0.312  0.006  0.011  0.019  0.002  0.027  0.394
   1.14740      3.737420  0.001  0.013  0.030  0.322  0.006  0.008  0.019  0.002  0.023  0.425
   1.09699      3.723376  0.002  0.024  0.055  0.333  0.008  0.005  0.019  0.002  0.017  0.463
   1.04658      3.689419  0.002  0.036  0.075  0.341  0.009  0.003  0.018  0.001  0.012  0.495
   0.99617      3.643745  0.002  0.047  0.082  0.346  0.010  0.001  0.016  0.000  0.008  0.515
   0.94576      3.603008  0.003  0.066  0.073  0.350  0.012  0.001  0.014  0.000  0.006  0.525
   0.89535      3.593301  0.004  0.117  0.037  0.345  0.014  0.001  0.008  0.000  0.007  0.532
   0.84494      3.638965  0.003  0.215  0.003  0.294  0.014  0.000  0.000  0.000  0.010  0.541
   0.79454      3.675855  0.000  0.260  0.000  0.260  0.012  0.000  0.000  0.000  0.012  0.546
   0.79454      3.675855  0.000  0.260  0.000  0.260  0.012  0.000  0.000  0.000  0.012  0.546
   0.75272      3.654774  0.000  0.260  0.000  0.260  0.012  0.000  0.000  0.000  0.012  0.544
   0.71090      3.591968  0.000  0.257  0.000  0.257  0.012  0.002  0.000  0.002  0.012  0.542
   0.66908      3.492331  0.000  0.254  0.000  0.254  0.014  0.002  0.000  0.002  0.014  0.539
   0.62726      3.362487  0.000  0.250  0.000  0.250  0.014  0.004  0.000  0.004  0.014  0.535
   0.58545      3.209542  0.000  0.246  0.000  0.246  0.014  0.005  0.000  0.005  0.014  0.529
   0.54363      3.040477  0.000  0.242  0.000  0.242  0.014  0.006  0.000  0.006  0.014  0.525
   0.50181      2.861027  0.000  0.238  0.000  0.238  0.016  0.007  0.000  0.007  0.016  0.519
   0.45999      2.676417  0.000  0.234  0.000  0.234  0.016  0.008  0.000  0.008  0.016  0.515
   0.41818      2.490871  0.000  0.231  0.000  0.231  0.016  0.008  0.000  0.008  0.016  0.511
   0.37636      2.307676  0.000  0.228  0.000  0.228  0.016  0.008  0.000  0.008  0.016  0.507
   0.33454      2.129698  0.000  0.226  0.000  0.226  0.017  0.008  0.000  0.008  0.017  0.503
   0.29272      1.959525  0.000  0.225  0.000  0.225  0.018  0.008  0.000  0.008  0.018  0.499
   0.25091      1.799678  0.000  0.223  0.000  0.223  0.018  0.008  0.000  0.008  0.018  0.495
   0.20909      1.652899  0.000  0.222  0.000  0.222  0.018  0.006  0.000  0.006  0.018  0.493
   0.16727      1.522385  0.000  0.220  0.000  0.220  0.018  0.006  0.000  0.006  0.018  0.489
   0.12545      1.412184  0.000  0.220  0.000  0.220  0.018  0.006  0.000  0.006  0.018  0.485
   0.08364      1.327256  0.000  0.218  0.000  0.218  0.018  0.006  0.000  0.006  0.018  0.482
   0.04182      1.273095  0.000  0.218  0.000  0.218  0.018  0.004  0.000  0.004  0.018  0.480
   0.00000      1.254406  0.000  0.218  0.000  0.218  0.018  0.004  0.000  0.004  0.018  0.480
 
# Band-Index   37
   0.00000      7.004946  0.000  0.002  0.244  0.002  0.002  0.000  0.038  0.000  0.002  0.290
   0.04182      6.943460  0.002  0.002  0.236  0.002  0.002  0.000  0.040  0.000  0.002  0.286
   0.08364      6.783476  0.004  0.002  0.216  0.002  0.002  0.000  0.044  0.000  0.002  0.274
   0.12545      6.567580  0.006  0.002  0.196  0.002  0.002  0.000  0.050  0.000  0.002  0.258
   0.16727      6.329367  0.008  0.002  0.174  0.002  0.002  0.000  0.054  0.000  0.002  0.244
   0.20909      6.089316  0.008  0.002  0.154  0.002  0.002  0.000  0.058  0.000  0.002  0.228
   0.25091      5.859782  0.010  0.002  0.134  0.002  0.000  0.000  0.064  0.000  0.000  0.214
   0.29272      5.649255  0.012  0.002  0.116  0.002  0.000  0.000  0.068  0.000  0.000  0.200
   0.33454      5.463342  0.012  0.002  0.096  0.002  0.000  0.000  0.072  0.000  0.000  0.186
   0.37636      5.306951  0.014  0.002  0.078  0.002  0.000  0.000  0.076  0.000  0.000  0.172
   0.41818      5.183966  0.018  0.000  0.060  0.000  0.000  0.000  0.080  0.000  0.000  0.162
   0.45999      5.097825  0.022  0.000  0.044  0.000  0.000  0.000  0.084  0.000  0.000  0.152
   0.50181      5.051349  0.026  0.000  0.030  0.000  0.000  0.000  0.086  0.000  0.000  0.146
   0.54363      5.046798  0.032  0.000  0.020  0.000  0.000  0.000  0.090  0.000  0.000  0.144
   0.58545      5.084583  0.038  0.000  0.014  0.000  0.000  0.000  0.090  0.000  0.000  0.146
   0.62726      5.164538  0.044  0.000  0.014  0.000  0.000  0.000  0.092  0.000  0.000  0.152
   0.66908      5.283414  0.046  0.000  0.020  0.000  0.002  0.000  0.092  0.000  0.002  0.166
   0.71090      5.432131  0.044  0.002  0.034  0.002  0.004  0.002  0.092  0.002  0.004  0.182
   0.75272      5.582335  0.024  0.002  0.050  0.002  0.010  0.006  0.092  0.006  0.010  0.198
   0.79454      5.653696  0.000  0.000  0.058  0.000  0.018  0.010  0.090  0.010  0.018  0.206
   0.79454      5.653696  0.000  0.000  0.058  0.000  0.018  0.010  0.090  0.010  0.018  0.206
   0.84494      5.609240  0.006  0.003  0.049  0.002  0.008  0.014  0.084  0.004  0.026  0.198
   0.89535      5.479693  0.000  0.014  0.029  0.005  0.002  0.033  0.034  0.000  0.056  0.172
   0.94576      5.282848  0.000  0.017  0.033  0.007  0.000  0.035  0.019  0.000  0.056  0.168
   0.99617      5.101189  0.001  0.022  0.046  0.013  0.000  0.032  0.016  0.000  0.051  0.184
   1.04658      4.959011  0.001  0.030  0.068  0.023  0.001  0.030  0.014  0.000  0.045  0.214
   1.09699      4.870021  0.001  0.043  0.099  0.045  0.002  0.026  0.013  0.000  0.037  0.263
   1.14740      4.842798  0.001  0.056  0.132  0.075  0.002  0.021  0.011  0.000  0.027  0.325
   1.19781      4.875579  0.001  0.067  0.162  0.107  0.002  0.017  0.009  0.000  0.020  0.387
   1.24822      4.957107  0.002  0.075  0.184  0.139  0.002  0.013  0.008  0.002  0.014  0.439
   1.29863      5.073225  0.002  0.080  0.200  0.163  0.002  0.011  0.008  0.002  0.010  0.479
   1.34904      5.211837  0.002  0.084  0.212  0.183  0.002  0.009  0.007  0.002  0.007  0.509
   1.39945      5.363359  0.002  0.087  0.221  0.198  0.002  0.008  0.007  0.003  0.006  0.534
   1.44986      5.520141  0.002  0.090  0.230  0.211  0.002  0.008  0.006  0.003  0.004  0.555
   1.50027      5.675369  0.002  0.093  0.238  0.220  0.002  0.006  0.005  0.003  0.003  0.573
   1.55068      5.823108  0.002  0.100  0.248  0.223  0.002  0.007  0.005  0.004  0.002  0.593
   1.60108      5.973109  0.003  0.159  0.265  0.184  0.001  0.012  0.003  0.002  0.000  0.630
   1.65149      6.263192  0.014  0.415  0.267  0.023  0.000  0.012  0.000  0.000  0.003  0.735
   1.70190      6.549710  0.009  0.463  0.273  0.009  0.000  0.006  0.000  0.000  0.003  0.762
   1.75231      6.656543  0.006  0.474  0.276  0.008  0.000  0.004  0.000  0.000  0.002  0.770
   1.75231      6.656543  0.006  0.474  0.276  0.008  0.000  0.004  0.000  0.000  0.002  0.770
   1.79656      6.622050  0.006  0.471  0.275  0.009  0.000  0.003  0.000  0.000  0.002  0.767
   1.84082      6.519768  0.008  0.459  0.271  0.012  0.000  0.006  0.000  0.000  0.003  0.759
   1.88507      6.354267  0.011  0.442  0.265  0.014  0.001  0.008  0.000  0.000  0.003  0.745
   1.92932      6.134364  0.014  0.421  0.259  0.016  0.002  0.011  0.000  0.002  0.004  0.728
   1.97357      5.871762  0.016  0.396  0.251  0.018  0.002  0.015  0.000  0.002  0.005  0.707
   2.01782      5.579775  0.018  0.368  0.242  0.021  0.002  0.019  0.001  0.004  0.005  0.680
   2.06207      5.276299  0.020  0.330  0.227  0.025  0.004  0.023  0.003  0.007  0.005  0.643
   2.10632      5.002264  0.020  0.261  0.191  0.032  0.003  0.028  0.008  0.009  0.008  0.561
   2.15058      4.888071  0.013  0.120  0.096  0.049  0.005  0.030  0.022  0.011  0.027  0.374
   2.19483      5.043502  0.009  0.035  0.029  0.069  0.004  0.025  0.031  0.010  0.046  0.257
   2.23908      5.347722  0.007  0.014  0.010  0.085  0.002  0.022  0.033  0.008  0.053  0.234
   2.28333      5.718075  0.008  0.009  0.005  0.099  0.002  0.020  0.032  0.006  0.055  0.236
   2.32758      6.124170  0.008  0.008  0.004  0.112  0.002  0.018  0.032  0.006  0.055  0.244
   2.37183      6.547179  0.008  0.010  0.004  0.127  0.002  0.016  0.029  0.006  0.053  0.255
   2.41609      6.959799  0.007  0.014  0.006  0.141  0.002  0.014  0.024  0.007  0.048  0.263
   2.46034      7.290350  0.005  0.026  0.016  0.141  0.007  0.010  0.013  0.009  0.032  0.259
   2.50459      7.438868  0.002  0.032  0.035  0.112  0.016  0.006  0.005  0.011  0.015  0.233
   2.54884      7.474031  0.001  0.033  0.045  0.095  0.020  0.004  0.004  0.010  0.008  0.219
   2.59309      7.479086  0.000  0.032  0.046  0.090  0.020  0.004  0.004  0.010  0.008  0.216
   2.59309      7.479086  0.000  0.032  0.046  0.090  0.020  0.004  0.004  0.010  0.008  0.216
   2.63734      7.355930  0.003  0.031  0.042  0.089  0.024  0.005  0.006  0.012  0.009  0.220
   2.68159      7.094658  0.007  0.030  0.035  0.087  0.027  0.005  0.007  0.015  0.009  0.223
   2.72585      6.799116  0.007  0.029  0.028  0.084  0.030  0.005  0.008  0.016  0.011  0.222
   2.77010      6.504903  0.009  0.029  0.023  0.082  0.032  0.007  0.008  0.017  0.011  0.217
   2.81435      6.224954  0.009  0.028  0.020  0.079  0.035  0.006  0.007  0.017  0.012  0.212
   2.85860      5.965939  0.009  0.027  0.015  0.075  0.037  0.007  0.006  0.018  0.013  0.205
   2.90285      5.732341  0.009  0.025  0.012  0.071  0.038  0.007  0.005  0.018  0.013  0.197
   2.94710      5.527939  0.007  0.023  0.010  0.066  0.040  0.007  0.005  0.019  0.013  0.189
   2.99135      5.356304  0.007  0.020  0.007  0.059  0.041  0.007  0.006  0.019  0.015  0.180
   3.03561      5.221219  0.005  0.018  0.005  0.051  0.043  0.007  0.007  0.020  0.015  0.171
   3.07986      5.126530  0.005  0.014  0.003  0.043  0.044  0.007  0.008  0.021  0.015  0.162
   3.12411      5.076451  0.004  0.012  0.001  0.033  0.045  0.008  0.009  0.023  0.015  0.153
   3.16836      5.074577  0.004  0.008  0.001  0.025  0.047  0.009  0.011  0.025  0.016  0.147
   3.21261      5.122918  0.004  0.006  0.002  0.018  0.049  0.009  0.013  0.027  0.017  0.143
   3.25686      5.220212  0.004  0.005  0.003  0.012  0.050  0.009  0.014  0.028  0.017  0.143
   3.30112      5.359830  0.004  0.005  0.007  0.009  0.052  0.011  0.016  0.030  0.017  0.150
   3.34537      5.520958  0.002  0.005  0.017  0.006  0.048  0.010  0.033  0.029  0.017  0.166
   3.38962      5.627078  0.002  0.002  0.049  0.001  0.024  0.009  0.083  0.014  0.015  0.198
   3.43387      5.653696  0.000  0.000  0.058  0.000  0.018  0.010  0.090  0.010  0.018  0.206
 
# Band-Index   38
   3.43387      5.653696  0.000  0.000  0.058  0.000  0.018  0.010  0.090  0.010  0.018  0.206
   3.38962      5.627078  0.002  0.002  0.049  0.001  0.024  0.009  0.083  0.014  0.015  0.198
   3.34537      5.520958  0.002  0.005  0.017  0.006  0.048  0.010  0.033  0.029  0.017  0.166
   3.30112      5.359830  0.004  0.005  0.007  0.009  0.052  0.011  0.016  0.030  0.017  0.150
   3.25686      5.220212  0.004  0.005  0.003  0.012  0.050  0.009  0.014  0.028  0.017  0.143
   3.21261      5.122918  0.004  0.006  0.002  0.018  0.049  0.009  0.013  0.027  0.017  0.143
   3.16836      5.074577  0.004  0.008  0.001  0.025  0.047  0.009  0.011  0.025  0.016  0.147
   3.12411      5.076451  0.004  0.012  0.001  0.033  0.045  0.008  0.009  0.023  0.015  0.153
   3.07986      5.126530  0.005  0.014  0.003  0.043  0.044  0.007  0.008  0.021  0.015  0.162
   3.03561      5.221219  0.005  0.018  0.005  0.051  0.043  0.007  0.007  0.020  0.015  0.171
   2.99135      5.356304  0.007  0.020  0.007  0.059  0.041  0.007  0.006  0.019  0.015  0.180
   2.94710      5.527939  0.007  0.023  0.010  0.066  0.040  0.007  0.005  0.019  0.013  0.189
   2.90285      5.732341  0.009  0.025  0.012  0.071  0.038  0.007  0.005  0.018  0.013  0.197
   2.85860      5.965939  0.009  0.027  0.015  0.075  0.037  0.007  0.006  0.018  0.013  0.205
   2.81435      6.224954  0.009  0.028  0.020  0.079  0.035  0.006  0.007  0.017  0.012  0.212
   2.77010      6.504903  0.009  0.029  0.023  0.082  0.032  0.007  0.008  0.017  0.011  0.217
   2.72585      6.799116  0.007  0.029  0.028  0.084  0.030  0.005  0.008  0.016  0.011  0.222
   2.68159      7.094658  0.007  0.030  0.035  0.087  0.027  0.005  0.007  0.015  0.009  0.223
   2.63734      7.355930  0.003  0.031  0.042  0.089  0.024  0.005  0.006  0.012  0.009  0.220
   2.59309      7.479086  0.000  0.032  0.046  0.090  0.020  0.004  0.004  0.010  0.008  0.216
   2.59309      7.479086  0.000  0.032  0.046  0.090  0.020  0.004  0.004  0.010  0.008  0.216
   2.54884      7.474031  0.001  0.033  0.045  0.095  0.020  0.004  0.004  0.010  0.008  0.219
   2.50459      7.438868  0.002  0.032  0.035  0.112  0.016  0.006  0.005  0.011  0.015  0.233
   2.46034      7.290350  0.005  0.026  0.016  0.141  0.007  0.010  0.013  0.009  0.032  0.259
   2.41609      6.959799  0.007  0.014  0.006  0.141  0.002  0.014  0.024  0.007  0.048  0.263
   2.37183      6.547180  0.008  0.010  0.004  0.127  0.002  0.016  0.029  0.006  0.053  0.255
   2.32758      6.124170  0.008  0.008  0.004  0.112  0.002  0.018  0.032  0.006  0.055  0.244
   2.28333      5.718075  0.008  0.009  0.005  0.099  0.002  0.020  0.032  0.006  0.055  0.236
   2.23908      5.347722  0.007  0.014  0.010  0.085  0.002  0.022  0.033  0.008  0.053  0.234
   2.19483      5.043502  0.009  0.035  0.029  0.069  0.004  0.025  0.031  0.010  0.046  0.257
   2.15058      4.888071  0.013  0.120  0.096  0.049  0.005  0.030  0.022  0.011  0.027  0.374
   2.10632      5.002264  0.020  0.261  0.191  0.032  0.003  0.028  0.008  0.009  0.008  0.561
   2.06207      5.276299  0.020  0.330  0.227  0.025  0.004  0.023  0.003  0.007  0.005  0.643
   2.01782      5.579776  0.018  0.368  0.242  0.021  0.002  0.019  0.001  0.004  0.005  0.680
   1.97357      5.871762  0.016  0.396  0.251  0.018  0.002  0.015  0.000  0.002  0.005  0.707
   1.92932      6.134365  0.014  0.421  0.259  0.016  0.002  0.011  0.000  0.002  0.004  0.728
   1.88507      6.354267  0.011  0.442  0.265  0.014  0.001  0.008  0.000  0.000  0.003  0.745
   1.84082      6.519768  0.008  0.459  0.271  0.012  0.000  0.006  0.000  0.000  0.003  0.759
   1.79656      6.622050  0.006  0.471  0.275  0.009  0.000  0.003  0.000  0.000  0.002  0.767
   1.75231      6.656543  0.006  0.474  0.276  0.008  0.000  0.004  0.000  0.000  0.002  0.770
   1.75231      6.656543  0.006  0.474  0.276  0.008  0.000  0.004  0.000  0.000  0.002  0.770
   1.70190      6.549710  0.009  0.463  0.273  0.009  0.000  0.006  0.000  0.000  0.003  0.762
   1.65149      6.263192  0.014  0.415  0.267  0.023  0.000  0.012  0.000  0.000  0.003  0.735
   1.60108      5.973109  0.003  0.159  0.265  0.184  0.001  0.012  0.003  0.002  0.000  0.630
   1.55068      5.823108  0.002  0.100  0.248  0.223  0.002  0.007  0.005  0.004  0.002  0.593
