#K-Path     Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  60  60
# Band-Index:    1
   1.160    -2.449  0.000 -0.001 -0.005 -0.018 -0.005 -0.084 -0.004 -0.007 -0.046 -0.169
   1.133    -2.425  0.000 -0.003 -0.004 -0.018 -0.008 -0.073 -0.004 -0.022 -0.042 -0.174
   1.107    -2.406  0.000 -0.006 -0.004 -0.018 -0.010 -0.064 -0.004 -0.036 -0.036 -0.177
   1.080    -2.389 -0.001 -0.010 -0.003 -0.017 -0.010 -0.057 -0.004 -0.043 -0.030 -0.174
   1.054    -2.370 -0.001 -0.014 -0.003 -0.016 -0.011 -0.049 -0.004 -0.044 -0.023 -0.164
   1.028    -2.348 -0.001 -0.018 -0.001 -0.016 -0.010 -0.043 -0.004 -0.040 -0.018 -0.149
   1.001    -2.323 -0.001 -0.023 -0.001 -0.015 -0.008 -0.035 -0.003 -0.032 -0.012 -0.132
   0.975    -2.297 -0.001 -0.027  0.000 -0.015 -0.007 -0.030 -0.002 -0.023 -0.009 -0.112
   0.948    -2.272  0.000 -0.031  0.000 -0.015 -0.004 -0.024 -0.001 -0.014 -0.005 -0.095
   0.922    -2.252  0.000 -0.034  0.000 -0.014 -0.002 -0.019 -0.001 -0.007 -0.003 -0.081
   0.896    -2.238  0.000 -0.037  0.000 -0.014  0.000 -0.015  0.000 -0.003 -0.002 -0.072
   0.869    -2.233  0.000 -0.027  0.000 -0.009  0.000 -0.009  0.000 -0.003 -0.001 -0.050
   0.869    -2.233  0.000 -0.027  0.000 -0.009  0.000 -0.009  0.000 -0.003 -0.001 -0.050
   0.823    -2.212  0.000  0.039  0.000  0.013  0.001  0.012  0.000  0.004  0.003  0.071
   0.778    -2.175  0.000  0.039  0.000  0.013  0.002  0.012  0.000  0.004  0.006  0.076
   0.732    -2.121  0.000  0.039  0.000  0.013  0.004  0.012  0.000  0.004  0.011  0.082
   0.686    -2.053  0.000  0.038  0.000  0.013  0.006  0.011  0.000  0.003  0.018  0.091
   0.640    -1.972  0.000  0.038  0.000  0.013  0.008  0.011  0.000  0.003  0.025  0.099
   0.595    -1.879  0.000  0.037  0.000  0.013  0.010  0.010  0.000  0.004  0.031  0.107
   0.549    -1.775  0.000  0.037  0.000  0.013  0.013  0.011  0.000  0.004  0.038  0.114
   0.503    -1.663  0.000  0.036  0.000  0.012  0.014  0.011  0.000  0.004  0.044  0.120
   0.457    -1.543  0.000  0.035  0.000  0.012  0.017  0.010  0.000  0.003  0.050  0.126
   0.412    -1.417  0.000  0.034  0.000  0.012  0.019  0.010  0.000  0.004  0.056  0.132
   0.366    -1.288  0.000  0.033  0.000  0.011  0.021  0.010  0.000  0.004  0.063  0.141
   0.320    -1.159  0.000  0.029  0.000  0.009  0.026  0.013  0.000  0.004  0.078  0.160
   0.274    -1.044  0.000  0.020  0.000  0.007  0.039  0.041  0.000  0.014  0.117  0.236
   0.229    -0.998  0.000  0.003  0.000  0.001  0.047  0.107  0.000  0.036  0.141  0.335
   0.183    -0.830  0.032  0.002  0.007  0.006  0.058  0.027  0.010  0.082  0.019  0.240
   0.137    -0.678  0.032  0.000  0.011  0.000  0.061  0.014  0.004  0.042  0.020  0.186
   0.091    -0.716  0.025  0.000  0.017  0.001  0.033  0.005  0.013  0.016  0.011  0.123
   0.046    -0.773 -0.029  0.000 -0.018  0.000 -0.029 -0.006 -0.012 -0.017 -0.009 -0.120
   0.000    -0.830 -0.002  0.000 -0.001  0.000  0.000  0.000 -0.001  0.000  0.000 -0.004
# Band-Index:   35
   0.000    -0.326  0.000  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.001
   0.046    -0.448 -0.002 -0.009 -0.001 -0.025 -0.037 -0.004 -0.004 -0.011 -0.012 -0.106
   0.091    -0.582 -0.001 -0.005 -0.014 -0.016 -0.002 -0.002 -0.022 -0.007  0.000 -0.072
   0.137    -0.612  0.000  0.030  0.000  0.010  0.012  0.009  0.000  0.003  0.038  0.101
   0.183    -0.732  0.000  0.031  0.000  0.010  0.010  0.013  0.000  0.005  0.031  0.098
   0.229    -0.851  0.000  0.030  0.000  0.010  0.006  0.030  0.000  0.010  0.017  0.103
   0.274    -0.927  0.000  0.014  0.000  0.005  0.011  0.109  0.000  0.036  0.034  0.210
   0.320    -0.939  0.000  0.005  0.000  0.002  0.022  0.149  0.000  0.049  0.065  0.292
   0.366    -0.938  0.000  0.003  0.000  0.001  0.023  0.164  0.000  0.054  0.070  0.316
   0.412    -0.936  0.000  0.003  0.000  0.001  0.022  0.175  0.000  0.058  0.068  0.328
   0.457    -1.009  0.006  0.004  0.009  0.011  0.096  0.012  0.018  0.034  0.032  0.221
   0.503    -1.133  0.008  0.004  0.007  0.011  0.107  0.013  0.016  0.038  0.036  0.240
   0.549    -1.260  0.014  0.004  0.006  0.011  0.114  0.014  0.014  0.042  0.038  0.257
   0.595    -1.385  0.021  0.003  0.005  0.009  0.120  0.016  0.014  0.047  0.040  0.274
   0.640    -1.499  0.030  0.002  0.004  0.007  0.123  0.017  0.014  0.052  0.041  0.292
   0.686    -1.590  0.039  0.001  0.005  0.004  0.125  0.020  0.018  0.059  0.042  0.313
   0.732    -1.643  0.049  0.001  0.005  0.002  0.124  0.023  0.024  0.068  0.041  0.337
   0.778    -1.643  0.054  0.000  0.006  0.000  0.121  0.025  0.030  0.077  0.040  0.355
   0.823    -1.587  0.055  0.000  0.007  0.000  0.117  0.027  0.034  0.081  0.039  0.360
   0.869    -1.483  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.869    -1.483  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.896    -1.483  0.003  0.000  0.001  0.000  0.006  0.003  0.002  0.004  0.004  0.023
   0.922    -1.484  0.006  0.000  0.001  0.002  0.010  0.007  0.004  0.006  0.008  0.043
   0.948    -1.486  0.008 -0.001  0.001  0.002  0.015  0.011  0.006  0.008  0.011  0.062
   0.975    -1.489  0.010 -0.001  0.002  0.003  0.018  0.016  0.007  0.009  0.015  0.076
   1.001    -1.495  0.010 -0.002  0.002  0.003  0.021  0.024  0.008  0.007  0.018  0.092
   1.028    -1.506  0.010 -0.002  0.003  0.004  0.022  0.036  0.008  0.002  0.023  0.109
   1.054    -1.525  0.009 -0.002  0.005  0.006  0.023  0.056  0.009 -0.005  0.028  0.128
   1.080    -1.558  0.006 -0.002  0.005  0.009  0.020  0.088  0.008 -0.015  0.032  0.153
   1.107    -1.607  0.002 -0.002  0.007  0.012  0.015  0.129  0.007 -0.022  0.035  0.183
   1.133    -1.667  0.000 -0.002  0.007  0.015  0.007  0.168  0.005 -0.021  0.036  0.217
   1.160    -1.728  0.000 -0.001  0.008  0.018  0.003  0.198  0.003 -0.015  0.039  0.250
   1.186    -1.779  0.000  0.000  0.006  0.019 -0.001  0.215  0.002 -0.007  0.041  0.276
   1.213    -1.813  0.000  0.000  0.004  0.020 -0.001  0.220  0.001  0.002  0.044  0.291
   1.239    -1.827  0.000  0.002  0.003  0.021 -0.001  0.214  0.000  0.010  0.048  0.298
   1.265    -1.822  0.000  0.003  0.002  0.020  0.003  0.202  0.000  0.016  0.052  0.297
   1.292    -1.802  0.000  0.003  0.000  0.020  0.005  0.187  0.000  0.019  0.054  0.290
   1.318    -1.770  0.000  0.004  0.000  0.018  0.009  0.171  0.000  0.021  0.058  0.281
   1.345    -1.729  0.000  0.004  0.000  0.017  0.011  0.156  0.000  0.019  0.059  0.264
   1.371    -1.681  0.000  0.000  0.000 -0.009  0.003 -0.065  0.000 -0.005 -0.033 -0.108
   1.371    -1.681  0.000  0.000  0.000 -0.009  0.003 -0.065  0.000 -0.005 -0.033 -0.108
   1.424    -1.786  0.000  0.000  0.000  0.000  0.000  0.002  0.000  0.002  0.002  0.006
   1.477    -1.886  0.001  0.001  0.000  0.001  0.000  0.003  0.000  0.004  0.001  0.009
   1.530    -1.953  0.001  0.000  0.000  0.001  0.000  0.007  0.000  0.007  0.002  0.018
   1.582    -1.962  0.002  0.002  0.000  0.001  0.000  0.019  0.000  0.020  0.004  0.047
   1.635    -1.904  0.001  0.000  0.000  0.000  0.000  0.005  0.000  0.006  0.001  0.014
   1.688    -1.794  0.001  0.001  0.000  0.000  0.000  0.004  0.000  0.004  0.001  0.009
   1.741    -1.652  0.001  0.001  0.000  0.000  0.000  0.002  0.000  0.004  0.001  0.007
   1.794    -1.494  0.000  0.000  0.001  0.001  0.000  0.003  0.000  0.003  0.000  0.007
   1.846    -1.328  0.000  0.000  0.000  0.000  0.000  0.002  0.000  0.003  0.001  0.006
   1.899    -1.163  0.000  0.000  0.000  0.001  0.000  0.002  0.000  0.003  0.001  0.006
   1.952    -1.002  0.000  0.000  0.000  0.000  0.000  0.002  0.000  0.003  0.001  0.006
   2.005    -0.851  0.000  0.000  0.000  0.000  0.000  0.002  0.000  0.002  0.001  0.006
   2.058    -0.712  0.000  0.000  0.000  0.000  0.000  0.002  0.000  0.002  0.001  0.005
   2.111    -0.589  0.000  0.001  0.000  0.000  0.000  0.002  0.001  0.001  0.001  0.004
   2.163    -0.500  0.000  0.000  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.002
   2.216    -0.528  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.269    -0.591  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.322    -0.453  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   2.375    -0.326  0.000  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.001
# Band-Index:   36
   2.375    -0.324  0.000  0.001  0.000  0.000  0.000  0.001  0.000  0.000  0.003  0.005
   2.322    -0.451  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.001
   2.269    -0.590  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.216    -0.528  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.163    -0.499  0.000  0.000  0.000  0.000  0.000 -0.001  0.000  0.000  0.000 -0.002
   2.111    -0.588  0.000 -0.001  0.000  0.000  0.000 -0.002 -0.001 -0.001 -0.001 -0.004
   2.058    -0.711  0.000  0.000  0.000  0.000  0.000 -0.002  0.000 -0.001 -0.001 -0.005
   2.005    -0.850  0.000  0.000  0.000  0.000  0.000 -0.002  0.000 -0.002 -0.001 -0.006
   1.952    -1.001  0.000  0.000  0.000  0.000  0.000 -0.002  0.000 -0.003 -0.001 -0.006
   1.899    -1.162  0.000  0.000  0.000 -0.001  0.000 -0.002  0.000 -0.003 -0.001 -0.006
   1.846    -1.328  0.000  0.000  0.000  0.000  0.000 -0.002  0.000 -0.003 -0.001 -0.006
   1.794    -1.493  0.000  0.000 -0.001 -0.001  0.000 -0.002  0.000 -0.003  0.000 -0.007
   1.741    -1.651 -0.001 -0.001  0.000  0.000  0.000 -0.003  0.000 -0.004 -0.001 -0.007
   1.688    -1.793 -0.001 -0.001  0.000  0.000  0.000 -0.003  0.000 -0.004 -0.001 -0.009
   1.635    -1.903 -0.001  0.000  0.000  0.000  0.000 -0.006  0.000 -0.006 -0.001 -0.014
   1.582    -1.961 -0.002 -0.002  0.000 -0.001  0.000 -0.019  0.000 -0.020 -0.004 -0.047
   1.530    -1.953 -0.001  0.000  0.000 -0.001  0.000 -0.007  0.000 -0.007 -0.002 -0.018
   1.477    -1.885 -0.001 -0.001  0.000 -0.001  0.000 -0.003  0.000 -0.004 -0.001 -0.009
   1.424    -1.786  0.000  0.000  0.000  0.000  0.000 -0.002  0.000 -0.002 -0.002 -0.006
   1.371    -1.681  0.000  0.002  0.000  0.010  0.005  0.083  0.000  0.016  0.039  0.157
   1.371    -1.681  0.000  0.002  0.000  0.010  0.005  0.083  0.000  0.016  0.039  0.157
   1.345    -1.729  0.000 -0.009  0.000 -0.012 -0.027 -0.015  0.000 -0.159 -0.042 -0.264
   1.318    -1.770  0.000 -0.011  0.000 -0.011 -0.027 -0.019  0.000 -0.174 -0.039 -0.281
   1.292    -1.801  0.000 -0.012  0.000 -0.010 -0.028 -0.020  0.000 -0.186 -0.033 -0.290
   1.265    -1.821  0.000 -0.014 -0.002 -0.009 -0.029 -0.021  0.000 -0.196 -0.025 -0.297
   1.239    -1.826  0.000 -0.015 -0.003 -0.006 -0.031 -0.021  0.000 -0.202 -0.017 -0.298
   1.213    -1.812  0.000 -0.016 -0.004 -0.004 -0.034 -0.019 -0.001 -0.202 -0.009 -0.291
   1.186    -1.778  0.000 -0.017 -0.006 -0.002 -0.038 -0.015 -0.002 -0.193 -0.002 -0.276
   1.160    -1.728  0.000 -0.016 -0.008  0.000 -0.043 -0.005 -0.003 -0.177  0.003 -0.251
   1.133    -1.667  0.000 -0.016 -0.007  0.001 -0.049  0.010 -0.005 -0.156  0.005 -0.217
   1.107    -1.606 -0.003 -0.013 -0.007  0.003 -0.054  0.024 -0.007 -0.130  0.004 -0.183
   1.080    -1.557 -0.006 -0.010 -0.005  0.003 -0.056  0.028 -0.008 -0.101  0.003 -0.153
   1.054    -1.525 -0.009 -0.007 -0.004  0.003 -0.052  0.022 -0.009 -0.073  0.001 -0.128
   1.028    -1.506 -0.010 -0.005 -0.003  0.003 -0.045  0.014 -0.008 -0.053  0.000 -0.109
   1.001    -1.495 -0.010 -0.004 -0.002  0.002 -0.038  0.007 -0.008 -0.039 -0.001 -0.092
   0.975    -1.489 -0.010 -0.003 -0.002  0.002 -0.031  0.004 -0.007 -0.028 -0.002 -0.077
   0.948    -1.486 -0.008 -0.002 -0.001  0.002 -0.024  0.002 -0.006 -0.020 -0.002 -0.062
   0.922    -1.484 -0.006 -0.001 -0.001  0.000 -0.016  0.000 -0.004 -0.014 -0.002 -0.043
   0.896    -1.483 -0.003  0.000 -0.001  0.000 -0.009  0.000 -0.002 -0.007 -0.001 -0.023
   0.869    -1.483 -0.001  0.000  0.000  0.000 -0.001  0.000  0.000  0.000  0.000 -0.002
   0.869    -1.483 -0.001  0.000  0.000  0.000 -0.001  0.000  0.000  0.000  0.000 -0.002
   0.823    -1.345 -0.044 -0.001 -0.007 -0.003 -0.110 -0.027 -0.030 -0.081 -0.036 -0.341
   0.778    -1.185 -0.036 -0.002 -0.008 -0.005 -0.110 -0.026 -0.025 -0.078 -0.036 -0.324
   0.732    -1.018 -0.027 -0.002 -0.008 -0.006 -0.109 -0.024 -0.020 -0.074 -0.036 -0.309
   0.686    -0.922  0.000  0.003  0.000  0.001  0.013  0.221  0.000  0.074  0.038  0.350
   0.640    -0.927  0.000  0.003  0.000  0.001  0.014  0.216  0.000  0.072  0.042  0.348
   0.595    -0.931  0.000  0.003  0.000  0.001  0.016  0.210  0.000  0.070  0.047  0.346
   0.549    -0.933  0.000  0.003  0.000  0.001  0.017  0.202  0.000  0.067  0.053  0.344
   0.503    -0.934  0.000  0.003  0.000  0.001  0.019  0.194  0.000  0.065  0.058  0.340
   0.457    -0.935  0.000  0.002  0.000  0.000  0.021  0.185  0.000  0.062  0.063  0.335
   0.412    -0.896  0.003  0.004  0.011  0.011  0.084  0.010  0.020  0.029  0.028  0.200
   0.366    -0.796  0.003  0.003  0.013  0.010  0.070  0.008  0.021  0.025  0.023  0.177
   0.320    -0.715  0.004  0.003  0.016  0.010  0.056  0.006  0.023  0.020  0.019  0.154
   0.274    -0.657  0.005  0.002  0.017  0.008  0.043  0.004  0.023  0.014  0.014  0.132
   0.229    -0.625  0.007  0.002  0.019  0.007  0.032  0.002  0.024  0.009  0.010  0.114
   0.183    -0.618  0.006  0.003  0.020  0.008  0.019  0.001  0.027  0.004  0.006  0.093
   0.137    -0.579  0.005  0.005  0.013  0.015  0.011  0.010  0.028  0.030  0.003  0.119
   0.091    -0.501  0.000  0.028  0.000  0.009  0.013  0.010  0.000  0.003  0.041  0.103
   0.046    -0.403  0.000  0.026  0.000  0.009  0.014  0.013  0.000  0.004  0.042  0.107
   0.000    -0.324  0.000  0.001  0.000  0.000  0.000  0.001  0.000  0.000  0.003  0.005
# Band-Index:   37
   0.000    -0.324  0.000 -0.001  0.000  0.000  0.000 -0.001  0.000  0.000 -0.003 -0.005
   0.046    -0.317  0.003  0.007  0.001  0.021  0.039  0.010  0.004  0.032  0.013  0.129
   0.091    -0.418  0.008  0.006  0.004  0.017  0.033  0.014  0.011  0.042  0.011  0.148
   0.137    -0.506 -0.006 -0.001 -0.019 -0.005 -0.019 -0.008 -0.024 -0.023 -0.006 -0.111
   0.183    -0.410 -0.004 -0.001 -0.019 -0.004 -0.025 -0.009 -0.025 -0.028 -0.009 -0.124
   0.229    -0.331 -0.003 -0.001 -0.020 -0.003 -0.028 -0.010 -0.025 -0.030 -0.009 -0.129
   0.274    -0.299  0.000 -0.011  0.000 -0.004 -0.008 -0.135  0.000 -0.045 -0.027 -0.228
   0.320    -0.347  0.000 -0.009  0.000 -0.003 -0.008 -0.152  0.000 -0.050 -0.024 -0.246
   0.366    -0.401  0.000 -0.008  0.000 -0.002 -0.008 -0.167  0.000 -0.055 -0.022 -0.263
   0.412    -0.457  0.000 -0.007  0.000 -0.002 -0.007 -0.180  0.000 -0.060 -0.021 -0.277
   0.457    -0.513  0.000 -0.007  0.000 -0.002 -0.007 -0.191  0.000 -0.064 -0.020 -0.289
   0.503    -0.567  0.000 -0.006  0.000 -0.002 -0.007 -0.200  0.000 -0.067 -0.019 -0.300
   0.549    -0.619  0.000 -0.006  0.000 -0.002 -0.006 -0.208  0.000 -0.069 -0.018 -0.309
   0.595    -0.668  0.000 -0.005  0.000 -0.002 -0.006 -0.215  0.000 -0.071 -0.018 -0.317
   0.640    -0.713  0.000 -0.005  0.000 -0.002 -0.006 -0.220  0.000 -0.073 -0.018 -0.324
   0.686    -0.853 -0.019 -0.002 -0.009 -0.006 -0.108 -0.023 -0.017 -0.071 -0.036 -0.293
   0.732    -0.913  0.000  0.004  0.000  0.001  0.011  0.225  0.000  0.075  0.034  0.350
   0.778    -0.902  0.000  0.004  0.000  0.001  0.010  0.228  0.000  0.076  0.029  0.350
   0.823    -0.888  0.000  0.004  0.000  0.001  0.009  0.231  0.000  0.077  0.027  0.349
   0.869    -0.869  0.000  0.000  0.000  0.000  0.001  0.020  0.000  0.007  0.002  0.030
   0.869    -0.869  0.000  0.000  0.000  0.000  0.001  0.020  0.000  0.007  0.002  0.030
   0.896    -0.879  0.000  0.001  0.000  0.002  0.003  0.085  0.000  0.023  0.008  0.122
   0.922    -0.908  0.001  0.001  0.000  0.002  0.005  0.139  0.000  0.036  0.013  0.198
   0.948    -0.953  0.003  0.001  0.001  0.003  0.007  0.175  0.000  0.046  0.015  0.251
   0.975    -1.013  0.005  0.001  0.002  0.004  0.007  0.191  0.000  0.051  0.016  0.278
   1.001    -1.083  0.008  0.001  0.002  0.005  0.009  0.191  0.001  0.054  0.015  0.284
   1.028    -1.160  0.012  0.000  0.002  0.005  0.011  0.170  0.001  0.055  0.013  0.270
   1.054    -1.235  0.015 -0.001  0.001  0.005  0.015  0.124  0.002  0.055  0.010  0.226
   1.080    -1.302  0.013  0.000  0.000  0.003  0.018  0.057  0.002  0.053  0.005  0.152
   1.107    -1.351  0.008 -0.001  0.000  0.002  0.016 -0.001  0.002  0.049  0.000  0.076
   1.133    -1.386  0.002 -0.001  0.000  0.000  0.008 -0.033  0.001  0.044 -0.004  0.019
   1.160    -1.412 -0.001 -0.001  0.000  0.000 -0.001 -0.050 -0.001  0.038 -0.006 -0.020
   1.186    -1.434 -0.004 -0.001  0.000  0.000 -0.008 -0.059 -0.002  0.031 -0.008 -0.052
   1.213    -1.457 -0.004 -0.002  0.000 -0.001 -0.017 -0.068 -0.002  0.025 -0.011 -0.081
   1.239    -1.482 -0.005 -0.003  0.000 -0.002 -0.024 -0.079 -0.002  0.018 -0.014 -0.110
   1.265    -1.512 -0.005 -0.005  0.000 -0.003 -0.031 -0.089 -0.002  0.011 -0.017 -0.141
   1.292    -1.547 -0.003 -0.007  0.000 -0.004 -0.036 -0.102 -0.001  0.004 -0.020 -0.169
   1.318    -1.587 -0.002 -0.008  0.000 -0.005 -0.041 -0.115 -0.001 -0.001 -0.023 -0.196
   1.345    -1.632  0.000 -0.010  0.000 -0.007 -0.043 -0.129  0.000 -0.008 -0.024 -0.221
   1.371    -1.681  0.000 -0.005  0.000 -0.001 -0.023 -0.023  0.000 -0.029 -0.001 -0.083
   1.371    -1.681  0.000 -0.005  0.000 -0.001 -0.023 -0.023  0.000 -0.029 -0.001 -0.083
   1.424    -1.570  0.000  0.001  0.000  0.001  0.005  0.005  0.000  0.004  0.000  0.015
   1.477    -1.446  0.000  0.000  0.000  0.000  0.004  0.003  0.000  0.003  0.000  0.012
   1.530    -1.316  0.000  0.001  0.000  0.000  0.004  0.002  0.000  0.003  0.000  0.009
   1.582    -1.183  0.000  0.000  0.000  0.001  0.003  0.002  0.000  0.002  0.000  0.007
   1.635    -1.050  0.000  0.000  0.000  0.000  0.002  0.001  0.000  0.001  0.001  0.005
   1.688    -0.921  0.000  0.000  0.000  0.000  0.002  0.001  0.000  0.002  0.000  0.005
   1.741    -0.798  0.000  0.000  0.000  0.000  0.002  0.001  0.000  0.001  0.000  0.004
   1.794    -0.686  0.000  0.000  0.000  0.000  0.001  0.000  0.001  0.001  0.000  0.004
   1.846    -0.586  0.000  0.000  0.000  0.000  0.001  0.000  0.000  0.001  0.001  0.003
   1.899    -0.503  0.000  0.000  0.000  0.000  0.001  0.001  0.000  0.001  0.001  0.003
   1.952    -0.439  0.000  0.000  0.000  0.000  0.001  0.000  0.000  0.001  0.001  0.002
   2.005    -0.398  0.000  0.000  0.000  0.000  0.000  0.001  0.000  0.001  0.000  0.002
   2.058    -0.383  0.000  0.000  0.000  0.001  0.001  0.000  0.000  0.000  0.000  0.003
   2.111    -0.394  0.000  0.001  0.000  0.001  0.001  0.000  0.001  0.001  0.001  0.004
   2.163    -0.416  0.001  0.001  0.000  0.001  0.001  0.001  0.001  0.005  0.001  0.009
   2.216    -0.369  0.000  0.001  0.000  0.000  0.000  0.001  0.000  0.002  0.002  0.005
   2.269    -0.311  0.000  0.001  0.000  0.001  0.001  0.000  0.000  0.001  0.001  0.003
   2.322    -0.288  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.375    -0.324  0.000 -0.001  0.000  0.000  0.000 -0.001  0.000  0.000 -0.003 -0.005
# Band-Index:   38
   2.375    -0.323  0.000  0.000  0.000  0.000 -0.001  0.000  0.000  0.000  0.000 -0.001
   2.322    -0.286  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000 -0.001 -0.002
   2.269    -0.310  0.000 -0.001  0.000 -0.001 -0.001  0.000  0.000 -0.001 -0.001 -0.003
   2.216    -0.368  0.000 -0.001  0.000  0.000  0.000 -0.001  0.000 -0.002 -0.002 -0.006
   2.163    -0.416 -0.001 -0.001  0.000 -0.001 -0.001 -0.001 -0.001 -0.005 -0.001 -0.009
   2.111    -0.393  0.000 -0.001  0.000 -0.001 -0.001  0.000 -0.001 -0.001 -0.001 -0.004
   2.058    -0.382  0.000  0.000  0.000 -0.001 -0.001  0.000  0.000  0.000  0.000 -0.003
   2.005    -0.398  0.000  0.000  0.000  0.000  0.000 -0.001  0.000 -0.001  0.000 -0.002
   1.952    -0.439  0.000  0.000  0.000  0.000 -0.001  0.000  0.000 -0.001  0.000 -0.002
   1.899    -0.502  0.000  0.000  0.000  0.000 -0.001 -0.001  0.000 -0.001 -0.001 -0.003
   1.846    -0.586  0.000  0.000  0.000  0.000 -0.001  0.000  0.000 -0.001 -0.001 -0.003
   1.794    -0.685  0.000  0.000  0.000  0.000 -0.001  0.000  0.000 -0.001  0.000 -0.004
   1.741    -0.798  0.000  0.000  0.000  0.000 -0.002 -0.001  0.000 -0.001  0.000 -0.004
   1.688    -0.921  0.000  0.000  0.000  0.000 -0.002 -0.001  0.000 -0.002  0.000 -0.005
   1.635    -1.050  0.000  0.000  0.000  0.000 -0.002 -0.001  0.000 -0.001 -0.001 -0.005
   1.582    -1.183  0.000  0.000  0.000 -0.001 -0.003 -0.002  0.000 -0.002  0.000 -0.007
   1.530    -1.316  0.000 -0.001  0.000  0.000 -0.004 -0.002  0.000 -0.003  0.000 -0.009
   1.477    -1.446  0.000  0.000  0.000  0.000 -0.004 -0.004  0.000 -0.003  0.000 -0.012
   1.424    -1.570  0.000 -0.001  0.000 -0.001 -0.005 -0.005  0.000 -0.004  0.000 -0.015
   1.371    -1.680  0.000  0.003  0.000 -0.001  0.015  0.005  0.000  0.017 -0.005  0.034
   1.371    -1.680  0.000  0.003  0.000 -0.001  0.015  0.005  0.000  0.017 -0.005  0.034
   1.345    -1.631  0.000  0.013  0.000  0.003  0.056  0.010  0.000  0.127  0.012  0.221
   1.318    -1.586  0.002  0.010  0.000  0.003  0.052  0.004  0.001  0.112  0.012  0.196
   1.292    -1.546  0.003  0.008  0.000  0.002  0.046 -0.002  0.001  0.099  0.011  0.169
   1.265    -1.512  0.005  0.006  0.000  0.002  0.039 -0.008  0.002  0.087  0.009  0.141
   1.239    -1.482  0.005  0.004  0.000  0.001  0.031 -0.016  0.002  0.076  0.007  0.111
   1.213    -1.456  0.004  0.002  0.000  0.001  0.023 -0.022  0.002  0.066  0.004  0.081
   1.186    -1.433  0.004  0.001  0.000  0.001  0.015 -0.029  0.002  0.057  0.001  0.052
   1.160    -1.411  0.001  0.000  0.000  0.000  0.008 -0.037  0.001  0.047 -0.003  0.020
   1.133    -1.386 -0.002 -0.001  0.000  0.000  0.001 -0.047 -0.001  0.036 -0.006 -0.019
   1.107    -1.351 -0.008 -0.001  0.000  0.001 -0.005 -0.065 -0.002  0.017 -0.011 -0.076
   1.080    -1.301 -0.012 -0.002  0.000  0.000 -0.009 -0.097 -0.002 -0.013 -0.014 -0.152
   1.054    -1.235 -0.015 -0.004 -0.001  0.001 -0.009 -0.136 -0.002 -0.043 -0.016 -0.226
   1.028    -1.159 -0.012 -0.005 -0.002  0.000 -0.007 -0.162 -0.001 -0.063 -0.016 -0.270
   1.001    -1.083 -0.008 -0.006 -0.002  0.000 -0.006 -0.171 -0.001 -0.072 -0.017 -0.284
   0.975    -1.012 -0.005 -0.006 -0.002  0.000 -0.005 -0.170  0.000 -0.073 -0.017 -0.278
   0.948    -0.953 -0.003 -0.005 -0.001  0.000 -0.006 -0.155  0.000 -0.066 -0.017 -0.251
   0.922    -0.907 -0.001 -0.003  0.000  0.001 -0.004 -0.124  0.000 -0.052 -0.014 -0.198
   0.896    -0.879  0.000 -0.002  0.000  0.000 -0.003 -0.077  0.000 -0.031 -0.009 -0.122
   0.869    -0.869  0.000  0.000  0.000  0.000 -0.001 -0.020  0.000 -0.007 -0.002 -0.030
   0.869    -0.869  0.000  0.000  0.000  0.000 -0.001 -0.020  0.000 -0.007 -0.002 -0.030
   0.823    -0.847  0.000 -0.005  0.000 -0.002 -0.008 -0.231  0.000 -0.077 -0.022 -0.344
   0.778    -0.820  0.000 -0.005  0.000 -0.002 -0.007 -0.230  0.000 -0.077 -0.020 -0.341
   0.732    -0.789  0.000 -0.005  0.000 -0.002 -0.007 -0.228  0.000 -0.076 -0.020 -0.336
   0.686    -0.753  0.000 -0.005  0.000 -0.002 -0.006 -0.225  0.000 -0.075 -0.019 -0.331
   0.640    -0.697 -0.012 -0.002 -0.010 -0.006 -0.107 -0.023 -0.014 -0.069 -0.035 -0.277
   0.595    -0.559 -0.007 -0.002 -0.012 -0.005 -0.102 -0.022 -0.012 -0.066 -0.034 -0.260
   0.549    -0.443 -0.003 -0.001 -0.013 -0.003 -0.095 -0.021 -0.011 -0.062 -0.032 -0.241
